edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
1419957459,310717154,9907483911,20.43,4.5144,4.5255,1
1419957460#0,12697044460,299045451,32.28,4.5142,7.1508,3
1421989915,2296395497,292190541,56.29,4.5142,12.4695,2
1422478720#0,1592027518,1592027522,24.76,4.5142,5.4849,1
1422478721,1592027522,13072530262,23.86,4.5142,5.2855,1
1422981039,13081115612,13077532485,114.84,5.4178,21.1969,2
1422981040,13077532485,283267240,33.84,5.4177,6.2462,3
1423237836#0,283267192,13081115612,36.4,5.4176,6.7188,2
1425760809,cluster_283267449_334325585,4442004884,201.08,5.4177,37.1151,2
1425760810,13105386589,cluster_283267449_334325585,24.55,5.4178,4.5314,3
1427142112#0,250931944,13119677318,15.3,4.5143,3.3892,2
143420382#3,306013118,418988970,114.74,3.6108,31.7772,1
143420382#5,418988970,306201754,176.26,3.6107,48.8154,1
143520543,1570470755,cluster_13130062297_13329700774_418993207_445219807_#1more,23.23,4.5144,5.1458,2
143520547#5,250197481,250197480,161.86,4.5142,35.8554,3
143668952#0,1572274258,340085983,34.53,3.6108,9.5631,1
143668953#0,1572274258,1572274220,84.2,3.6107,23.3194,1
143668954#0,1572274220,1572274258,87.43,3.6108,24.2138,1
143668956#0,cluster_5562961553_6928676075,cluster_1710899578_5562961547,149.37,3.6108,41.368,1
143668956#4,cluster_1710899578_5562961547,cluster_1551395091_5562961541,116.8,3.6107,32.348,1
143668956#6,cluster_1551395091_5562961541,340085983,368.26,3.6108,101.9898,1
143668957#0,340085983,cluster_1551395091_5562961541,364.7,3.6107,101.004,1
143668957#11,cluster_1710899578_5562961547,cluster_5562961553_6928676075,148.85,3.6108,41.224,1
143668957#15,cluster_5562961553_6928676075,9442675967,42.42,3.6107,11.7483,1
143668957#8,cluster_1551395091_5562961541,cluster_1710899578_5562961547,114.15,3.6108,31.6138,1
143668958#0,1572274262,1572274240,18.94,7.2213,2.6228,1
143668960#0,1572274226,2067978508,32.25,7.2216,4.4658,1
143668963#0,1986114285,1572274271,31.46,7.2217,4.3563,1
143766272#0,299027461,502840355,40.6,4.5142,8.9938,1
143796439#0,252828860,250197466,78.37,3.6108,21.7046,1
143796439#11,250197480,250197468,78.7,3.6108,21.796,1
143796439#14,250197468,250197467,78.18,3.6108,21.652,1
143796439#15,250197467,250197463,78.46,3.6108,21.7295,1
143796439#18,250197463,253114354,117.34,3.6107,32.4975,1
143796439#20,253114354,253114356,81.68,3.6108,22.6212,1
143796439#22,253114356,253114357,77.83,3.6107,21.5551,1
143796439#4,250197466,250197469,80.63,3.6108,22.3305,1
143796439#8,250197469,250197480,74.62,3.6107,20.6662,1
1441662515#0,474770401,114158636,39.54,4.5142,8.7591,2
1442311830,253262188,9434062273,18.09,4.5141,4.0074,1
1442622796#0,13236828792,250197371,109.24,4.5142,24.1991,1
1442622796#2,250197371,250197376,88.07,4.5143,19.5092,1
1442622796#3,250197376,cluster_250197382_338849141_6389831235,73.82,4.5143,16.3526,1
1442622797,250197361,13236828792,26.22,4.5142,5.8083,1
1442622798#0,250197361,250197410,46.5,2.7073,17.176,1
1442622799,13236828793,250197361,21.02,4.5143,4.6563,2
1444228994,302464763,13251917735,15.19,4.5143,3.3649,2
1444267562#0,292190555,13252209958,15.26,4.5144,3.3803,1
1445744607#0,287354804,13264826401,14.56,3.6108,4.0323,1
1447069678#0,338450214,13277070109,37.83,3.6108,10.4769,1
1450317016#0,338450214,13301907136,23.14,3.6108,6.4086,1
1451000358#0,cluster_286306354_340086015,340086019,195.56,5.4177,36.0963,2
1451000359,1572274779,cluster_286306354_340086015,23.03,5.4178,4.2508,3
1451889588,338450211,13315820512,0.2,7.2202,0.0277,1
1452636040#0,13322081229,298825558,33.47,3.6108,9.2695,2
1453486580,338450360,13329574191,35.3,3.6108,9.7763,1
1453492641,676441729,cluster_2306411109_420326577,4.01,4.5142,0.8883,2
1453492644#0,8477238550,256993289,40.1,7.2215,5.5529,2
1453492654,13329633893,282813661,34.84,4.5142,7.7178,2
1453492655,13329633894,296267014,35.34,3.6108,9.7874,1
1453492656,296267014,13329633895,27.71,3.6108,7.6742,1
1453492657#0,13329633895,2099065320,57.72,3.6108,15.9855,1
1453492658,517706844,13329633896,5.78,4.5146,1.2803,1
1453492659,294264112,517706844,32.67,4.5142,7.2372,1
1453492660,294312075,294311865,34.29,4.5142,7.596,1
1453492661#0,294311965,294312075,105.81,4.5143,23.4391,1
1453492662,292443707,294311965,38.32,4.5143,8.4886,2
1453492663,283267440,292443707,4.0,4.5137,0.8862,1
1453492664,13329633897,283267440,31.72,4.5141,7.0268,2
1453492665#0,13329633898,13329633897,254.67,4.5142,56.4148,1
1453492666,296267145,13329633898,33.26,4.5143,7.3677,1
1453492667,13329633899,296267145,17.92,4.5144,3.9695,1
1453492668#0,282723632,13329633899,35.03,4.5142,7.76,1
1453492669,13329633900,282723632,33.72,3.6107,9.3388,2
1453492670,13329700701,13329633900,62.07,3.6107,17.1905,1
1453492676#0,12662559492,13329700713,29.29,4.5143,6.4883,1
1453492677#0,13329700713,12662559492,27.99,4.5143,6.2003,1
1453492678#0,13329700764,12662559492,79.65,4.5143,17.644,2
1453492684,9907483911,12697044460,18.27,4.5143,4.0471,2
1453492694,4711826490,306201596,25.91,3.6108,7.1757,2
1453492695,13329700730,4711826490,8.71,3.6107,2.4123,2
1453492696#0,13329700737,13329700738,27.89,3.6107,7.7243,1
1453492697#0,13329700738,13329700737,27.63,3.6108,7.652,1
1453492698,306201596,13329700737,24.18,3.6108,6.6966,1
1453492699,306201589,8881878777,20.92,3.6108,5.7938,1
1453492701#0,cluster_13329700753_340085933,13329700752,31.17,3.6107,8.6326,1
1453492702#0,13329700752,cluster_13329700753_340085933,31.67,3.6107,8.7711,1
1453492703,8881878776,cluster_13329700753_340085933,16.35,3.6109,4.528,1
1453492718#0,299045451,13329700764,67.74,4.5143,15.0058,1
1453502129#0,298825558,13329684337,22.14,3.6107,6.1317,1
1453536843,344967583,13330071529,36.48,3.6108,10.1031,1
145388253#0,cluster_334325593_84075613,282723579,161.82,5.4177,29.8686,2
145388253#11,282741811,297322814,140.46,5.4178,25.9258,2
145388253#16,297322814,282723634,184.68,5.4177,34.088,2
145388253#23,282723634,12364195171,124.25,5.4178,22.9338,2
145388253#29,12364195171,12813288166,230.93,5.4178,42.6246,2
145388253#8,282723579,282741811,202.78,5.4177,37.4289,2
145390019#0,418996079,1588088186,94.58,3.6107,26.1942,1
145390027#0,1588087912,1588087948,127.28,3.6108,35.2502,1
145390028#0,414478048,1588088186,75.35,3.6107,20.8683,1
145390028#2,1588088186,1588088195,132.89,3.6107,36.804,1
145390036#0,cluster_376119854_418996073_8190304826,376045510,66.62,3.6107,18.4505,1
145390036#2,376045510,297024074,81.58,3.6108,22.5935,1
145390039#2,cluster_1489279437_1489279440_1489279442_3241620189_#3more,12708745103,39.79,3.6107,11.02,1
145390039#5,12708745103,418996079,26.37,3.6108,7.3031,1
145390039#6,418996079,cluster_376119854_418996073_8190304826,158.82,3.6108,43.9852,1
145390040,1588088092,418988934,63.23,3.6107,17.5117,1
145390064#0,300186055,1588087948,56.83,3.6108,15.7391,1
145390064#2,1588087948,416287733,63.05,3.6107,17.4618,1
145390064#4,416287733,416264089,86.25,3.6107,23.8871,1
145390064#7,416264089,418988943,211.05,3.6107,58.4505,1
145886211#3,253262185,256993302,33.11,4.5143,7.3345,1
145886211#4,256993302,11118327803,25.22,4.5142,5.5868,1
145888253#0,412689855,1592064284,95.44,4.5143,21.1418,1
145888253#2,1592064284,8770896924,564.78,4.5142,125.1105,1
145889150#0,414872744,412689855,100.04,4.5143,22.1609,1
145889151#0,299027477,414872744,191.17,4.5143,42.348,1
145891361#0,1592136089,442755843,50.45,3.6107,13.9723,1
145891362#0,418988960,1592136109,163.46,3.6107,45.2705,1
145891373#0,300190245,9584102223,64.03,4.5142,14.184,1
145891375#0,cluster_1592136105_4611993426_6835825384,295406697,114.11,3.6108,31.6028,1
145891376#0,cluster_15434382_4674699479_4674699484_8893238440_#2more,335820953,68.94,3.6108,19.0929,1
145891378#0,298584897,15434380,88.97,3.6108,24.6403,1
145891378#2,15434380,13130143614,134.21,3.6108,37.1695,1
145891378#7,13130143614,9584102220,63.32,3.6107,17.5366,1
145891387#0,335958276,335957004,61.15,3.6107,16.9357,1
1459191760,13315820512,13382612921,18.51,7.2217,2.5631,1
1459191761,13382612921,1592064280,6.31,7.2213,0.8738,2
1459191762,1592064280,13382612922,16.18,7.2213,2.2406,1
146415445#0,298584894,15434380,58.74,3.6108,16.268,1
146415446#0,392323928,392323915,120.98,3.6108,33.5055,1
1464324180,408435645,13432233936,12.0,7.2211,1.6618,1
1464324181,13432233936,8477238550,25.11,7.2213,3.4772,1
147349540,282813669,1605629477,21.6,4.5142,4.7849,1
147353574#0,1577628832,282723661,31.72,4.5141,7.0268,1
147353574#1,282723661,1577628832,28.08,4.5143,6.2203,1
148218600#0,1613212227,1613212236,27.9,7.2216,3.8634,1
154892959,1673536222,1673536205,234.56,3.6108,64.9615,1
157931979#0,1701620285,114197533,37.95,4.5142,8.4068,2
157931979#1,114197533,cluster_339271915_339271936,41.69,4.5143,9.2351,2
157931979#3,cluster_339271915_339271936,cluster_336984543_340085925,93.88,4.5143,20.7963,2
164567612#1,cluster_2469488290_306013490,335034175,399.97,3.6108,110.772,1
164567612#10,335034175,306013501,88.0,3.6107,24.3717,1
164567612#13,306013501,1761863805,319.64,3.6107,88.5246,1
165070199#0,298585000,cluster_295699948_442755845_8905696885,108.41,3.6107,30.0243,1
165070199#4,cluster_295699948_442755845_8905696885,298585001,119.84,3.6107,33.1898,1
165214994,8905697073,416281449,64.94,3.6107,17.9852,1
168060427#0,cluster_336984543_340085925,338450120,69.04,3.6108,19.1206,1
168447355,338450564,338450575,53.0,3.6107,14.6785,1
168447356#0,338450549,338450553,42.5,3.6107,11.7705,1
171179360#0,363711339,1822540148,111.78,3.6108,30.9575,1
171179360#1,1822540148,363711339,101.54,3.6108,28.1215,1
171733409#0,418988959,9125521177,231.18,3.6107,64.0255,1
172812298#0,418988937,9442789577,172.51,4.5143,38.2145,2
172812300#0,300190242,1588087912,73.98,4.5143,16.388,2
172812300#2,1588087912,442755847,74.41,4.5142,16.4834,2
172812300#5,442755847,442755846,72.57,4.5143,16.0757,2
172812300#6,442755846,298585000,80.36,4.5142,17.8015,2
172866161#0,345084903,2641132493,44.03,3.6107,12.1942,1
172866161#1,2641132493,345084903,46.49,3.6108,12.8754,1
172999527,1727351004,1838323753,63.72,4.5142,14.1154,2
174381151#0,416302362,1850773136,49.61,3.6108,13.7394,1
174381151#1,1850773136,416302362,36.05,3.6108,9.984,1
176086942#0,287354790,9584102245,37.44,4.5142,8.2938,1
176086947#0,335820950,613999354,85.09,4.5142,18.8492,2
176086966,8189608931,2002201332,41.93,4.5143,9.2883,2
176086984#0,283678984,9442789572,86.45,4.5142,19.1505,2
176087116#0,13350672184,474770401,269.75,4.5143,59.7551,1
176087117#0,12782278410,253262191,154.07,5.4177,28.4382,2
176087117#11,253262192,250197364,89.28,5.4178,16.4791,2
176087117#9,253262191,253262192,87.15,5.4177,16.0862,2
180987753#0,cluster_2306411109_420326577,9448986021,86.97,4.5143,19.2655,1
182463031#0,1928166925,253262190,448.89,3.6108,124.3203,1
182704478,279396675,cluster_267812728_335616696,58.62,4.5143,12.9855,2
184011890#0,cluster_1944491020_481695415,cluster_294298830_340433787,9.2,7.2225,1.2738,1
184296885#0,416208011,1947591832,43.56,3.6107,12.064,1
184296885#1,1947591832,416208011,30.57,3.6107,8.4665,1
187675773#0,256993288,252828857,185.33,3.6107,51.3274,1
187675774#0,256993289,256993287,128.2,2.7072,47.3545,1
187675774#4,256993287,256993288,150.12,2.7073,55.4511,1
187679408#0,1514664671,380060187,125.92,4.5143,27.8938,2
187679408#2,380060187,369888510,55.05,4.5142,12.1948,2
187679408#5,369888510,1553050146,96.7,4.5143,21.4209,2
187683778#0,442755852,420326601,38.9,3.6107,10.7735,1
187683778#1,420326601,408435643,74.29,3.6107,20.5748,1
187683778#2,408435643,295699007,109.36,3.6107,30.2874,1
187686032#0,369887847,416201533,84.33,4.5142,18.6809,1
187686032#2,416201533,442435096,117.69,4.5142,26.0708,1
187688031#0,502840355,1873900667,35.81,4.5143,7.9326,1
187688031#1,1873900667,502840355,21.53,4.5144,4.7692,1
187824056,340433794,11195990511,64.6,3.6107,17.8911,1
187957279#0,330382364,1985900122,29.77,4.5142,6.5948,1
187957279#1,1985900122,330382364,27.2,4.5144,6.0252,1
187977745#0,187977745#0-AddedOnRampNode,cluster_256993752_481695401_533789219_533789220,390.36,4.5142,86.4729,2
187977745#0-AddedOnRampEdge,1572274271,187977745#0-AddedOnRampNode,94.54,4.5143,20.9425,3
188300799#0,421138218,298584836,62.91,3.6107,17.4231,1
188300799#2,298584836,502855751,83.7,3.6107,23.1809,1
188978502#0,13131909136,442435097,109.67,7.2215,15.1865,1
188978502#3,442435097,8189608962,41.85,7.2216,5.7951,1
188978503#0,299045530,331969127,236.86,3.6108,65.5985,1
188978504#0,309711626,299045530,86.73,3.6107,24.02,1
189273915#1,cluster_309711635_338450163,309711634,194.69,3.6107,53.9197,1
189273915#4,309711634,309711633,170.44,3.6108,47.2034,1
189273916#0,1999205832,cluster_308232139_339573893,41.0,2.7072,15.1446,1
189273916#12,299045585,302857860,266.4,2.7072,98.4025,1
189273916#15,302857860,251576069,132.02,2.7073,48.7652,1
189273916#3,cluster_308232139_339573893,306201538,81.38,2.7073,30.06,1
189273916#5,306201538,299045563,139.16,2.7072,51.4028,1
189273916#6,299045563,299045565,79.78,2.7073,29.4689,1
189273916#9,299045565,299045585,165.56,2.7072,61.1545,1
189277203#0,1999217108,295144861,37.84,2.7073,13.9772,1
189277203#2,295144861,cluster_299045554_299045555_8637330184,144.56,2.7073,53.3972,1
192794592#0,252828923,250197481,208.67,4.5143,46.2246,3
192794593#0,12761537058,296018207,49.42,7.2216,6.8434,2
192796147,cluster_282813679_340086008,1572274779,370.26,5.4177,68.3422,2
192796148,2067978508,339573880,54.98,5.4178,10.148,2
193422713#0,306013433,292190553,82.71,3.6108,22.9065,1
193422713#3,292190553,442760434,70.57,3.6108,19.5443,1
193422713#6,442760434,442760433,25.39,3.6108,7.0317,1
193422713#9,442760433,306013441,66.72,3.6107,18.4782,1
193422722#0,306013433,444672672,172.97,3.6107,47.9043,1
193817493#0,10117541314,298511021,89.38,3.6108,24.7538,1
193817493#1,298511021,298511555,185.9,3.6107,51.4852,1
193817493#3,298511555,10117541313,56.78,3.6108,15.7252,1
193818031,11386320240,306013063,336.48,3.6108,93.1883,1
193818032#0,cluster_287356562_334325617,300707174,121.21,3.6108,33.5692,1
193818032#3,300707174,299134041,62.17,3.6107,17.2182,1
193912296#0,380045138,412689860,181.36,4.5142,40.1751,1
193912296#1,412689860,13319810686,499.25,4.5143,110.5942,1
194225547#0,442760443,442760444,72.82,3.6107,20.1677,1
194225558#0,287354793,287354792,240.45,3.6107,66.5929,1
196464729#0,cluster_336984543_340085925,114197545,109.77,4.5143,24.3163,2
196464729#1,114197545,287356560,168.39,4.5143,37.3018,2
196464733#0,cluster_412689897_6302226011_6302226012,cluster_338450314_412689899,70.18,3.6108,19.4363,1
196464733#2,cluster_338450314_412689899,cluster_338450310_340085901,37.64,3.6108,10.4243,1
196464733#3,cluster_338450310_340085901,cluster_309711635_338450163,79.02,3.6108,21.8846,1
196464733#5,cluster_309711635_338450163,cluster_306201556_339271925_339271926_340085904_#1more,88.58,3.6107,24.5323,1
196464733#8,cluster_306201556_339271925_339271926_340085904_#1more,cluster_336984543_340085925,277.68,3.6107,76.9037,1
196464736#0,1986114285,cluster_260316116_340086006_481695404_481695407,21.8,5.4179,4.0237,3
196464738#0,cluster_412689897_6302226011_6302226012,cluster_338450317_7617097819,55.23,3.6107,15.296,1
196464738#2,cluster_338450317_7617097819,cluster_338450190_340085892,106.04,3.6107,29.368,1
196464738#4,cluster_338450190_340085892,338450199,17.88,3.6107,4.952,1
198694586#0,8163580146,292190560,62.49,4.5143,13.8428,3
198995089#0,9584102246,287354790,84.72,4.5142,18.7674,2
199916196#1,500375328,300190242,156.07,3.6108,43.2237,2
202029543#0,255942727,283678999,138.21,4.5143,30.6163,2
202030870#0,2120142957,cluster_1944491020_481695415,2.16,2.7074,0.7978,1
202440242#0,295144850,338450360,126.74,3.6108,35.1006,1
204494124#0,2144935899,cluster_2144935908_416273779,108.99,3.6107,30.1849,1
204494124#1,cluster_2144935908_416273779,2144936033,381.12,3.6108,105.5514,1
204494125#1,2144936033,cluster_2144935908_416273779,62.31,3.6107,17.2569,1
204494125#2,cluster_2144935908_416273779,2144935899,108.75,3.6107,30.1185,1
204494126#0,2144935899,335820953,16.79,3.6106,4.6502,1
214495784#0,292190605,12073327064,99.08,4.5142,21.9483,2
216278611,338450660,338450661,72.63,8.125,8.9391,2
216278612,338450662,310717201,313.35,8.125,38.5662,2
216278615,338450661,338450662,174.56,8.125,21.4843,3
216278616,2103068296,338450660,163.02,8.125,20.064,3
216278617,310717070,344446974,293.69,8.125,36.1465,2
216279411,2256349210,24486492,315.57,8.125,38.8394,2
216279767#0,9442456744,443127180,183.99,4.5143,40.7575,1
216279767#1,443127180,363716843,52.11,4.5143,11.5434,1
216279767#2,363716843,502840329,13.69,4.5143,3.0326,1
216279767#4,502840329,443127192,46.95,4.5143,10.4003,1
216279767#6,443127192,9442456745,131.14,4.5143,29.0502,1
216279902#0,2256352486,299045509,42.76,4.5142,9.4723,2
217608324#0,418988963,418991455,226.89,3.6108,62.8372,1
217608324#9,418991455,2090596137,166.91,3.6108,46.2258,1
217608339#0,418988963,8189158183,74.7,3.6107,20.6883,1
217920227#1,306201589,340085931,45.02,3.6108,12.4683,1
218188039#1,335957004,1489841889,2.41,3.611,0.6674,1
220078253,442760444,306013433,70.05,3.6108,19.4003,1
220078254#0,416185950,444672672,69.97,4.5143,15.4997,1
220078254#2,444672672,292190555,84.72,4.5142,18.7674,1
220078255#0,442760427,416185950,70.54,4.5142,15.6262,1
224109041#0,cluster_1592136105_4611993426_6835825384,418995334,21.12,4.5143,4.6785,1
224109042#0,298584875,9442789574,70.13,4.5142,15.5354,2
224109043#0,280645738,442435098,94.49,7.2215,13.0846,1
224109043#3,442435098,8189608961,263.41,7.2215,36.4757,1
224109900#0,1553072912,380060129,116.81,7.2215,16.1754,1
224109900#2,380060129,280645744,70.47,7.2214,9.7585,1
224109900#3,280645744,280645738,267.46,7.2215,37.0366,1
224111393#0,9442789569,416305910,10.01,4.5141,2.2175,2
224111393#1,416305910,416269476,80.49,4.5143,17.8302,2
224111393#2,416269476,416277132,80.03,4.5143,17.7283,2
224111393#4,416277132,255942727,89.85,4.5142,19.9037,2
224262404#0,cluster_292190578_8881861579_8881861591,338450516,75.13,4.5143,16.6428,2
224262404#2,338450516,279068744,174.55,4.5142,38.6665,2
224262442#0,298509039,287354791,82.36,3.6108,22.8095,1
224262443#0,298509039,298513389,65.64,3.6107,18.1791,1
225757571,299089229,24486492,2069.45,8.125,254.7015,2
225757572#0,225757572#0-AddedOnRampNode,331969691,761.86,8.125,93.7674,2
225757572#0-AddedOnRampEdge,24486661,225757572#0-AddedOnRampNode,96.3,8.125,11.8523,5
225757572#1,225757572#1-AddedOnRampNode,1553079107,294.32,8.125,36.224,2
225757572#1-AddedOnRampEdge,331969691,225757572#1-AddedOnRampNode,94.53,8.125,11.6345,3
228055699#0,13329684337,442399965,64.3,3.6107,17.808,1
228055699#3,442399965,412689902,247.4,3.6108,68.5175,1
228056638#0,15434374,9442600168,71.82,4.5143,15.9095,1
228056639#0,298584876,297024081,104.27,4.5143,23.0978,1
228056640#0,309711631,309711632,81.51,3.6108,22.5742,1
228056640#3,309711632,295699964,111.26,3.6108,30.8135,1
23156769#0,6952902963,250197440,67.54,2.7073,24.9477,1
23156770#0,9442600131,250197384,44.24,2.7073,16.3412,1
23156770#1,250197384,250197397,87.69,2.7073,32.3908,1
23156770#4,250197397,250197361,112.59,2.7073,41.5883,1
23156771#0,250197369,250197467,81.84,2.7073,30.2298,1
23156772#0,250197374,250197468,85.24,2.7073,31.4858,1
23156773#0,499953675,412689855,219.18,4.5143,48.5529,3
23156773#2,412689855,331969654,263.39,4.5142,58.3465,3
23156776#0,250197402,250197400,78.35,2.7072,28.9409,1
23156776#2,250197400,250197397,95.31,2.7072,35.2055,1
23156778#0,250197469,250197470,161.59,2.7072,59.688,1
23156779#0,1592027522,250197463,82.97,2.7072,30.6474,1
23156779#4,250197463,250197456,161.88,2.7072,59.7951,1
23156780#0,252828918,1613212236,31.36,3.6107,8.6852,1
23156780#2,1613212236,252828919,84.84,3.6107,23.4966,1
23156780#6,252828919,408430803,70.47,3.6108,19.5166,1
23156781#0,250197371,250197400,46.09,2.7073,17.0246,1
23156781#3,250197400,250197393,83.05,2.7072,30.6769,1
23156781#6,250197393,250197369,81.42,2.7072,30.0748,1
23156783#0,250197440,250197421,83.13,2.7072,30.7065,1
23156784#0,250197473,250197477,148.98,2.7072,55.0302,1
23156784#1,250197477,250197476,163.78,2.7072,60.4969,1
23156785#0,250197477,250197479,110.39,2.7072,40.7757,1
23156786#0,3780381657,250197473,10.65,2.7073,3.9338,1
23156786#2,250197473,250197472,55.29,2.7072,20.4231,1
23156787#0,250197418,250197466,83.98,2.7073,31.0203,1
23156788#0,6091317342,250197359,161.51,2.7072,59.6585,1
23156789#0,250197386,cluster_250197382_338849141_6389831235,60.45,4.5142,13.3911,3
23177686#0,250197376,250197402,9.18,2.7073,3.3908,1
23177686#2,250197402,250197390,81.16,2.7072,29.9788,1
23177686#4,250197390,250197374,81.46,2.7073,30.0895,1
23200736#0,250931931,253262187,168.15,2.7072,62.1111,1
23200736#5,253262187,15434359,182.16,2.7073,67.2858,1
23200738#0,250931944,1572274220,161.24,3.6107,44.6557,1
23200739#0,8195956656,251576067,172.06,4.5143,38.1148,2
23200739#10,251576069,cluster_251576070_309711638,79.78,4.5143,17.6729,2
23200739#13,cluster_251576070_309711638,339271796,85.6,4.5142,18.9622,2
23200739#4,251576067,308232187,85.0,4.5143,18.8292,2
23200739#5,308232187,251576068,75.74,4.5143,16.7778,2
23200739#8,251576068,251576069,82.76,4.5143,18.3329,2
23200741#0,1669486645,250197359,80.27,7.2215,11.1154,1
232495314#0,cluster_2469488290_306013490,2408401455,324.46,5.4178,59.8883,2
232495314#3,2408401455,12701599108,39.26,5.4178,7.2465,2
23250092#0,251576067,251576071,146.71,2.7073,54.1914,1
23250093#0,336984689,251576068,146.52,2.7073,54.1212,1
23250094#0,251576071,336984689,182.12,2.7073,67.2711,1
23250095#0,308232187,251576074,41.73,2.7072,15.4142,1
23250096#0,251576069,251576075,137.25,2.7073,50.6972,1
23250097#0,251576076,cluster_1551395091_5562961541,189.26,4.5143,41.9249,1
23349346#0,250931960,252828860,82.39,4.5142,18.2511,2
23349346#7,252828860,252828861,57.97,4.5143,12.8415,2
23349346#9,252828861,3780381657,87.58,4.5142,19.4009,2
23349347#0,252828861,252828862,64.65,4.5143,14.3212,1
23349377#0,252828863,6091347617,75.18,2.7073,27.7698,1
23349380#0,cluster_287356568_4614303593,418991447,18.13,3.6107,5.0212,1
23349381#0,256993822,252828858,157.22,2.7073,58.0735,1
23349382,252828922,250197476,28.79,2.7072,10.6345,1
23349383#0,250197476,252828923,13.56,4.5144,3.0037,1
23377454#0,253114354,250197486,153.51,2.7072,56.7034,1
23377454#2,250197486,253114350,99.51,2.7072,36.7569,1
23377454#4,253114350,253114364,202.34,2.7073,74.74,1
23377454#5,253114364,253114351,75.83,2.7073,28.0098,1
23377456#0,253114356,253114365,196.83,2.7072,72.7049,1
23377456#3,253114365,253114364,284.16,2.7073,104.9625,1
23377456#5,253114364,253114363,279.39,2.7073,103.2006,1
23377457#0,1111318641,2451243512,12.9,2.7073,4.7649,1
23377457#1,2451243512,1111318641,46.61,2.7073,17.2166,1
23377459#0,4211155936,1669486645,69.0,4.5143,15.2849,3
23391383#0,253262184,253262186,180.95,2.7072,66.8391,1
23391383#7,253262186,253262185,222.25,2.7072,82.0945,1
23391384#0,253262186,253262187,85.98,2.7073,31.7591,1
235910935,344967385,344967390,127.51,3.6108,35.3138,1
23627269#0,255942732,256993288,305.15,2.7072,112.716,1
23627269#7,256993288,256993822,103.28,2.7072,38.1495,1
23627269#9,256993822,255942728,89.57,2.7073,33.0852,1
23627271#0,255942729,256993281,235.09,2.7072,86.8372,1
23627275#0,255942735,256993285,146.87,2.7072,54.2508,1
23627275#4,256993285,1592064280,154.65,2.7073,57.1243,1
236847226#0,13131909136,299027461,92.3,4.5142,20.4465,3
236847226#2,299027461,414872744,86.1,4.5143,19.0729,3
236847226#4,414872744,299027491,182.38,4.5143,40.4009,3
236847227#0,299027491,260316108,211.19,4.5142,46.7831,3
237176713#0,1111318641,253114363,78.18,2.7072,28.8782,1
237176713#10,253114365,253114366,79.83,2.7073,29.4874,1
237176713#3,253114363,253114350,84.13,2.7073,31.0757,1
237176713#7,253114350,253114365,120.29,2.7072,44.4326,1
23729768#0,256993283,256993290,123.28,2.7073,45.5369,1
23729770#0,252828857,250197476,189.55,3.6108,52.496,1
23729771#0,256993283,256993282,145.64,2.7072,53.7963,1
23729773#0,416270941,256993299,101.87,4.5142,22.5665,1
23729774#0,256993301,8060737230,255.94,2.7072,94.5388,1
23729775#0,283678999,9442789568,54.18,4.5143,12.0018,2
23729845#0,256993773,256993774,110.26,2.7072,40.7277,1
23729855#0,252828858,12044992548,137.07,2.7072,50.6308,1
23729858#0,15434363,9442600126,51.06,4.5143,11.3108,1
23729868#0,338450579,443127197,77.75,2.7073,28.7191,1
23729868#2,443127197,443127196,79.39,2.7073,29.3249,1
23729868#3,443127196,443127195,80.66,2.7072,29.7942,1
23729868#5,443127195,255942728,79.71,2.7073,29.4431,1
23729868#7,255942728,256993922,152.04,2.7073,56.1603,1
23780917#0,250197440,250197386,76.26,2.7072,28.1689,1
238024149#0,279068741,328227860,438.25,5.4178,80.8914,2
239951644#1,418988931,1489268449,26.04,3.6108,7.2117,1
239951645#0,418988934,1594214788,80.0,3.6108,22.156,1
239951645#1,1594214788,418988932,47.37,3.6108,13.1191,1
239951645#2,418988932,418988931,88.42,3.6107,24.488,1
239995958#0,267232978,250197364,603.06,4.5143,133.5902,1
24006646#0,8195956657,294298869,94.27,4.5142,20.8828,2
24006646#1,294298869,cluster_114197503_302857854,78.55,4.5143,17.4003,2
24006646#10,339271874,114197525,13.42,4.5141,2.9729,2
24006646#11,114197525,308232169,23.3,4.5142,5.1615,2
24006646#13,308232169,308232165,76.9,4.5142,17.0351,2
24006646#15,308232165,cluster_302857895_336984590,120.75,4.5143,26.7486,2
24006646#20,cluster_302857895_336984590,1701620285,38.11,4.5142,8.4422,2
24006646#3,cluster_114197503_302857854,339271797,98.09,4.5143,21.7289,2
24006646#4,339271797,308232171,84.72,4.5142,18.7674,2
24006646#6,308232171,114197516,80.93,4.5142,17.9277,2
24006646#9,114197516,339271874,96.96,4.5142,21.4788,2
24159180#1,cluster_295144473_481695380,295144461,285.19,3.6107,78.9837,1
24159181#0,9584102248,500375337,26.17,4.5142,5.7972,2
24576403#0,338450199,cluster_338450190_340085892,18.47,3.6107,5.1154,1
24576403#1,cluster_338450190_340085892,cluster_338450317_7617097819,100.37,3.6108,27.7975,1
24636861#0,cluster_267812666_533789218,cluster_267812728_335616696,1507.96,3.6107,417.6308,1
246965159#0,421146128,421146126,183.3,3.6108,50.7649,1
246965160#0,421146126,421146123,84.75,3.6107,23.4717,1
250623167#0,cluster_292443711_334325581,294269482,153.73,4.5142,34.0545,1
250623168#0,2570295552,cluster_292443711_334325581,77.26,4.5142,17.1148,3
