0.0328 , 0.6984 , 0.2075 , 0.1833 ,
0.054 , 0.0175 , 0.0435 , 0.6998 ,
0.6991 , 0.6988 , 0.0161 , 0.038 ,
0.1909 , 0.1655 , 0.1663 , 0.196 ,
0.0542 , 0.029 , 0.0119 , 0.0159 ,
0.2353 , 0.2406 , 0.0277 , 0.1768 ,
0.0244 , 0.0419 , 0.1891 , 0.0177 ,
0.0119 , 0.0172 , 0.6994 , 0.0222 ,
0.6993 , 0.0419 , 0.0217 , 0.0194 ,
0.166 , 0.0328 , 0.0159 , 0.0172 ,
0.0142 , 0.0267 , 0.1617 , 0.0435 ,
0.6994 , 0.0202 , 0.0278 , 0.6991 ,
0.0256 , 0.0284 , 0.012 , 0.1649 ,
0.0222 , 0.0142 , 0.0279 , 0.2798 ,
0.1882 , 0.1693 , 0.1668 , 0.0451 ,
0.0608 , 0.0326 , 0.6983 , 0.1917 ,
0.0267 , 0.0279 , 0.0439 , 0.2055 ,
0.6999 , 0.1681 , 0.1904 , 0.0248 ,
0.0248 , 0.6997 , 0.0162 , 0.0194 ,
0.0256 , 0.1701 , 0.0439 , 0.0368 ,
0.2501 , 0.6985 , 0.0376 , 0.6998 ,
0.0437 , 0.018 , 0.0314 , 0.0284 ,
0.0418 , 0.0221 , 0.0418 , 0.0376 ,
0.6984 , 0.6985 , 0.1481 , 0.1909 ,
0.0248 , 0.0248 , 0.6997 , 0.6997 ,
0.6995 , 0.6988 , 0.0376 , 0.0242 ,
0.0326 , 0.0308 , 0.1675 , 0.6998 ,
0.6989 , 0.0308 , 0.0316 , 0.1641 ,
0.6991 , 0.0389 , 0.0303 , 0.166 ,
0.1795 , 0.0124 , 0.012 , 0.0221 ,
0.0368 , 0.0279 , 0.0191 , 0.2384 ,
0.0389 , 0.0307 , 0.1794 , 0.2144 ,
0.2319 , 0.0279 , 0.0435 , 0.0148 ,
0.0516 , 0.2469 , 0.2567 , 0.2331 ,
0.0242 , 0.036 , 0.0344 , 0.6988 ,
0.036 , 0.0451 , 0.0202 , 0.0362 ,
0.0307 , 0.0263 , 0.6993 , 0.0316 ,
0.0452 , 0.1625 , 0.2033 , 0.0435 ,
0.0144 , 0.0523 , 0.242 , 0.0191 ,
0.0148 , 0.2442 , 0.1852 , 0.0452 ,
0.0195 , 0.0509 , 0.2719 , 0.1655 ,
0.0263 , 0.0346 , 0.0346 , 0.0371 ,
0.1663 , 0.0248 , 0.0303 , 0.0181 ,
0.6991 , 0.6984 , 0.0451 , 0.0283 ,
0.0215 , 0.0191 , 0.166 , 0.0371 ,
0.0168 , 0.1759 , 0.2847 , 0.1749 ,
0.0202 , 0.0298 , 0.0139 , 0.6997 ,
0.0283 , 0.0239 , 0.0516 , 0.0144 ,
0.0424 , 0.2295 , 0.1837 , 0.0298 ,
0.0198 , 0.0307 , 0.0195 , 0.0314 ,
0.0687 , 0.1793 , 0.1885 , 0.1664 ,
0.0278 , 0.0139 , 0.0198 , 0.2055 ,
0.1795 , 0.0168 , 0.0388 , 0.6984 ,
0.0344 , 0.0202 , 0.6993 , 0.0523 ,
0.0424 , 0.0193 , 0.2334 , 0.0509 ,
0.0314 , 0.0205 , 0.1884 , 0.1759 ,
0.0407 , 0.0401 , 0.0512 , 0.0513 ,
0.2415 , 0.0239 , 0.0229 , 0.1675 ,
0.0205 , 0.0282 , 0.1681 , 0.1783 ,
0.0207 , 0.0122 , 0.0145 , 0.0373 ,
0.1641 , 0.0687 , 0.0282 , 0.0301 ,
0.6994 , 0.6997 , 0.0124 , 0.0181 ,
0.1759 , 0.6995 , 0.6986 , 0.1794 ,
0.0388 , 0.035 , 0.0407 , 0.032 ,
0.0739 , 0.2483 , 0.263 , 0.245 ,
0.032 , 0.028 , 0.2618 , 0.2422 ,
0.028 , 0.0304 , 0.6996 , 0.277 ,
0.2864 , 0.2763 , 0.1625 , 0.0301 ,
0.0412 , 0.6996 , 0.6998 , 0.0229 ,
0.0207 , 0.0161 , 0.0211 , 0.0122 ,
0.0161 , 0.0184 , 0.0304 , 0.038 ,
0.2912 , 0.2711 , 0.0193 , 0.0401 ,
0.0276 , 0.0405 , 0.2514 , 0.0145 ,
0.0246 , 0.173 , 0.1721 , 0.0307 ,
0.0349 , 0.0177 , 0.6996 , 0.0512 ,
0.0276 , 0.0165 , 0.2857 , 0.0373 ,
0.0246 , 0.0376 , 0.6997 , 0.038 ,
0.0184 , 0.6998 , 0.277 , 0.291 ,
0.2616 , 0.0513 , 0.0739 , 0.0405 ,
0.0165 , 0.302 , 0.2071 , 0.0349 ,
0.037 , 0.029 , 0.6987 , 0.0211 ,
0.0184 , 0.0268 , 0.6998 , 0.0184 ,
0.0342 , 0.6999 , 0.2791 , 0.2621 ,
0.2707 , 0.2539 , 0.2816 , 0.3358 ,
0.037 , 0.016 , 0.0325 , 0.6985 ,
0.6999 , 0.2033 , 0.0412 , 0.0406 ,
0.0813 , 0.6995 , 0.0362 , 0.0215 ,
0.0155 , 0.7 , 0.6985 , 0.3172 ,
0.1801 , 0.0177 , 0.029 , 0.6985 ,
0.0342 , 0.0434 , 0.2536 , 0.2805 ,
0.287 , 0.2993 , 0.6985 , 0.0135 ,
0.0175 , 0.0196 , 0.0376 , 0.0298 ,
0.0347 , 0.2144 , 0.035 , 0.0176 ,
0.0268 , 0.0144 , 0.0225 , 0.026 ,
0.6985 , 0.1793 , 0.0406 , 0.0205 ,
0.0284 , 0.0429 , 0.6991 , 0.0135 ,
0.0159 , 0.0215 , 0.0434 , 0.0295 ,
0.2601 , 0.2858 , 0.2995 , 0.6991 ,
0.6998 , 0.0191 , 0.0155 , 0.0175 ,
0.0198 , 0.0298 , 0.0131 , 0.03 ,
0.0278 , 0.0295 , 0.029 , 0.2995 ,
0.2857 , 0.6997 , 0.6987 , 0.0196 ,
0.0159 , 0.0198 , 0.0144 , 0.0329 ,
0.0145 , 0.029 , 0.0346 , 0.699 ,
0.2972 , 0.2814 , 0.2961 , 0.0347 ,
0.0131 , 0.0172 , 0.0244 , 0.0346 ,
0.0252 , 0.2801 , 0.2906 , 0.3061 ,
0.2739 , 0.03 , 0.0172 , 0.0333 ,
0.1885 , 0.0205 , 0.0318 , 0.0237 ,
0.6994 , 0.0252 , 0.0178 , 0.3084 ,
0.2778 , 0.7 , 0.0135 , 0.0291 ,
0.1884 , 0.0318 , 0.0328 , 0.0252 ,
0.0278 , 0.0244 , 0.0333 , 0.0135 ,
0.6983 , 0.2319 , 0.0176 , 0.0429 ,
0.6993 , 0.0159 , 0.0123 , 0.6983 ,
0.2802 , 0.3202 , 0.3092 , 0.3193 ,
0.3275 , 0.2719 , 0.0328 , 0.0421 ,
0.1759 , 0.1681 , 0.0284 , 0.0237 ,
0.0252 , 0.0252 , 0.6984 , 0.0178 ,
0.0159 , 0.6984 , 0.2859 , 0.0123 ,
0.0142 , 0.2907 , 0.3291 , 0.3177 ,
0.0329 , 0.0433 , 0.034 , 0.0433 ,
0.0227 , 0.0296 , 0.0421 , 0.0449 ,
0.1783 , 0.0813 , 0.0429 , 0.0252 ,
0.016 , 0.0172 , 0.6986 , 0.0225 ,
0.0215 , 0.025 , 0.0182 , 0.0154 ,
0.0181 , 0.6998 , 0.0325 , 0.7 ,
0.0172 , 0.032 , 0.0182 , 0.0189 ,
0.032 , 0.0366 , 0.6984 , 0.0366 ,
0.0399 , 0.6999 , 0.0372 , 0.6986 ,
0.0399 , 0.0273 , 0.0185 , 0.026 ,
0.0145 , 0.034 , 0.025 , 0.0227 ,
0.0137 , 0.0499 , 0.0449 , 0.0232 ,
0.6997 , 0.0167 , 0.0319 , 0.0296 ,
0.0137 , 0.0364 , 0.0142 , 0.0154 ,
0.3039 , 0.3292 , 0.6983 , 0.0181 ,
0.0189 , 0.0402 , 0.3474 , 0.0402 ,
0.0411 , 0.02 , 0.3576 , 0.3656 ,
0.6999 , 0.0499 , 0.0364 , 0.0411 ,
0.0336 , 0.0418 , 0.3706 , 0.0336 ,
0.0133 , 0.6995 , 0.376 , 0.6995 ,
0.0237 , 0.0134 , 0.6984 , 0.0133 ,
0.0446 , 0.3979 , 0.6987 , 0.0232 ,
0.0344 , 0.0167 , 0.0237 , 0.0199 ,
0.2353 , 0.0429 , 0.0145 , 0.2406 ,
0.0145 , 0.0386 , 0.0344 , 0.0432 ,
0.6988 , 0.2501 , 0.6998 , 0.0386 ,
0.0267 , 0.0231 , 0.6996 , 0.2469 ,
0.6991 , 0.0267 , 0.0171 , 0.0376 ,
0.015 , 0.6999 , 0.2567 , 0.6994 ,
0.6996 , 0.0171 , 0.0276 , 0.6985 ,
0.02 , 0.0418 , 0.3844 , 0.6991 ,
0.6997 , 0.6996 , 0.0181 , 0.0202 ,
0.0374 , 0.242 , 0.2295 , 0.6995 ,
0.0376 , 0.0276 , 0.0456 , 0.6986 ,
0.0432 , 0.0246 , 0.0254 , 0.6999 ,
0.0134 , 0.0181 , 0.6993 , 0.0246 ,
0.0309 , 0.0131 , 0.6991 , 0.0202 ,
0.0276 , 0.0499 , 0.0491 , 0.2384 ,
0.2331 , 0.2442 , 0.0231 , 0.015 ,
0.0309 , 0.0436 , 0.0367 , 0.0199 ,
0.0281 , 0.0446 , 0.0417 , 0.6998 ,
0.4065 , 0.4159 , 0.6988 , 0.052 ,
0.0359 , 0.1744 , 0.1714 , 0.6989 ,
0.0321 , 0.0849 , 0.1738 , 0.0436 ,
0.0142 , 0.0142 , 0.0345 , 0.6984 ,
0.0276 , 0.0307 , 0.0531 , 0.0481 ,
0.0417 , 0.022 , 0.0291 , 0.0284 ,
0.0171 , 0.699 , 0.6997 , 0.6995 ,
0.0254 , 0.0131 , 0.0367 , 0.022 ,
0.041 , 0.4156 , 0.0284 , 0.012 ,
0.0166 , 0.024 , 0.183 , 0.0321 ,
0.0126 , 0.0456 , 0.0171 , 0.012 ,
0.041 , 0.0186 , 0.3933 , 0.3814 ,
0.1708 , 0.0126 , 0.0337 , 0.0443 ,
0.0166 , 0.0144 , 0.6991 , 0.0345 ,
0.0459 , 0.6991 , 0.0307 , 0.0285 ,
0.0608 , 0.0615 , 0.0459 , 0.0242 ,
0.0431 , 0.2334 , 0.2514 , 0.0456 ,
0.0339 , 0.1626 , 0.0456 , 0.0337 ,
0.0422 , 0.0162 , 0.0242 , 0.0286 ,
0.024 , 0.0144 , 0.031 , 0.6999 ,
0.1678 , 0.0422 , 0.024 , 0.0389 ,
0.0333 , 0.2415 , 0.2857 , 0.0339 ,
0.032 , 0.6984 , 0.2483 , 0.302 ,
0.032 , 0.0171 , 0.6993 , 0.0313 ,
0.0285 , 0.0228 , 0.0767 , 0.0228 ,
0.0367 , 0.0937 , 0.1731 , 0.024 ,
0.0208 , 0.041 , 0.0431 , 0.0286 ,
0.0284 , 0.1641 , 0.0849 , 0.0443 ,
0.0162 , 0.0389 , 0.0186 , 0.0444 ,
0.4191 , 0.3843 , 0.0284 , 0.0355 ,
0.0367 , 0.0434 , 0.116 , 0.1185 ,
0.0434 , 0.0158 , 0.1407 , 0.031 ,
0.0174 , 0.0444 , 0.0204 , 0.032 ,
0.4192 , 0.0174 , 0.0355 , 0.6985 ,
0.0355 , 0.0157 , 0.6986 , 0.6989 ,
0.263 , 0.0171 , 0.0192 , 0.0346 ,
0.0355 , 0.0118 , 0.0279 , 0.6995 ,
0.2406 , 0.6998 , 0.0182 , 0.0377 ,
0.0183 , 0.699 , 0.1874 , 0.6996 ,
0.0333 , 0.0208 , 0.0182 , 0.0225 ,
0.6996 , 0.0204 , 0.0169 , 0.0118 ,
0.0118 , 0.0347 , 0.0169 , 0.012 ,
0.0307 , 0.6997 , 0.032 , 0.0118 ,
0.012 , 0.284 , 0.6993 , 0.0377 ,
0.0171 , 0.033 , 0.0311 , 0.2618 ,
0.0313 , 0.0192 , 0.0214 , 0.0242 ,
0.6986 , 0.0157 , 0.0257 , 0.3257 ,
0.0171 , 0.0281 , 0.0378 , 0.0158 ,
0.0336 , 0.0728 , 0.1656 , 0.1617 ,
0.1652 , 0.0281 , 0.0304 , 0.0422 ,
0.6994 , 0.0279 , 0.0347 , 0.0431 ,
0.0257 , 0.0223 , 0.6997 , 0.6984 ,
0.0223 , 0.0263 , 0.0307 , 0.0298 ,
0.0351 , 0.6999 , 0.1738 , 0.041 ,
0.0183 , 0.0225 , 0.033 , 0.6988 ,
0.0304 , 0.0338 , 0.6999 , 0.0263 ,
0.0211 , 0.017 , 0.0394 , 0.0352 ,
0.0274 , 0.0298 , 0.0279 , 0.3102 ,
0.6991 , 0.2798 , 0.0311 , 0.0378 ,
0.0422 , 0.245 , 0.2422 , 0.0346 ,
0.0214 , 0.0395 , 0.0431 , 0.0293 ,
0.277 , 0.0242 , 0.0395 , 0.0255 ,
0.6985 , 0.0338 , 0.0366 , 0.0336 ,
0.0392 , 0.1789 , 0.1427 , 0.1565 ,
0.0351 , 0.0279 , 0.0363 , 0.6994 ,
0.0211 , 0.0345 , 0.0137 , 0.6987 ,
0.6989 , 0.0366 , 0.0366 , 0.0363 ,
0.0397 , 0.6989 , 0.6984 , 0.0394 ,
0.0218 , 0.0332 , 0.2864 , 0.0255 ,
0.0319 , 0.0728 , 0.0392 , 0.1816 ,
0.1662 , 0.1558 , 0.1752 , 0.1416 ,
0.1627 , 0.1663 , 0.017 , 0.0352 ,
0.0345 , 0.0397 , 0.0273 , 0.6994 ,
0.0218 , 0.0202 , 0.0273 , 0.0202 ,
0.6991 , 0.0274 , 0.0137 , 0.2912 ,
0.0319 , 0.023 , 0.0116 , 0.699 ,
0.0206 , 0.0155 , 0.2791 , 0.023 ,
0.0192 , 0.0136 , 0.0272 , 0.0219 ,
0.0279 , 0.0202 , 0.0206 , 0.2763 ,
0.2711 , 0.2621 , 0.0192 , 0.0435 ,
0.0324 , 0.277 , 0.2707 , 0.0435 ,
0.0278 , 0.03 , 0.6991 , 0.0272 ,
0.0184 , 0.0286 , 0.6992 , 0.291 ,
0.0116 , 0.0136 , 0.0324 , 0.0219 ,
0.0184 , 0.0332 , 0.0202 , 0.0279 ,
0.0189 , 0.0151 , 0.028 , 0.0181 ,
0.0212 , 0.0244 , 0.0189 , 0.0371 ,
0.0282 , 0.0313 , 0.0286 , 0.0181 ,
0.0244 , 0.0371 , 0.0154 , 0.0127 ,
0.0155 , 0.0151 , 0.0282 , 0.0167 ,
0.6983 , 0.0139 , 0.032 , 0.027 ,
0.0212 , 0.0244 , 0.0277 , 0.0244 ,
0.0277 , 0.0415 , 0.6984 , 0.0154 ,
0.0139 , 0.0197 , 0.6996 , 0.0366 ,
0.0126 , 0.6995 , 0.0415 , 0.0369 ,
0.032 , 0.0185 , 0.0223 , 0.0126 ,
0.0434 , 0.0293 , 0.0324 , 0.6983 ,
0.6985 , 0.0372 , 0.0273 , 0.0179 ,
0.0369 , 0.0252 , 0.0185 , 0.031 ,
0.0209 , 0.6984 , 0.031 , 0.0362 ,
0.0225 , 0.6991 , 0.6998 , 0.0324 ,
0.0261 , 0.0434 , 0.0315 , 0.0127 ,
0.027 , 0.0197 , 0.028 , 0.0313 ,
0.0167 , 0.6994 , 0.6983 , 0.6992 ,
0.6988 , 0.0374 , 0.0499 , 0.0281 ,
0.0269 , 0.6993 , 0.0491 , 0.0531 ,
0.0269 , 0.03 , 0.0185 , 0.0319 ,
0.0179 , 0.2616 , 0.2539 , 0.2536 ,
0.2601 , 0.0278 , 0.0281 , 0.0362 ,
0.0128 , 0.0239 , 0.0272 , 0.0362 ,
0.0223 , 0.0209 , 0.0225 , 0.6993 ,
0.6996 , 0.0481 , 0.0608 , 0.03 ,
0.013 , 0.0128 , 0.0239 , 0.6991 ,
0.0315 , 0.0201 , 0.0416 , 0.6999 ,
0.0252 , 0.0349 , 0.6996 , 0.0201 ,
0.0215 , 0.0261 , 0.0272 , 0.2816 ,
0.2805 , 0.03 , 0.0281 , 0.0405 ,
0.0228 , 0.0272 , 0.0237 , 0.0349 ,
0.0394 , 0.287 , 0.2858 , 0.0405 ,
0.0308 , 0.041 , 0.0272 , 0.0284 ,
0.0295 , 0.2993 , 0.0228 , 0.0308 ,
0.0394 , 0.0191 , 0.0287 , 0.6987 ,
0.0362 , 0.0237 , 0.0376 , 0.0191 ,
0.0315 , 0.0495 , 0.0416 , 0.0215 ,
0.0428 , 0.2995 , 0.2995 , 0.2972 ,
0.041 , 0.0248 , 0.0287 , 0.0315 ,
0.0332 , 0.2857 , 0.2814 , 0.2801 ,
0.0248 , 0.0373 , 0.6998 , 0.0376 ,
0.0435 , 0.6984 , 0.0284 , 0.02 ,
0.0229 , 0.0428 , 0.042 , 0.0172 ,
0.0211 , 0.0172 , 0.0214 , 0.0217 ,
0.0235 , 0.0175 , 0.0217 , 0.0231 ,
0.6995 , 0.042 , 0.0392 , 0.0122 ,
0.0214 , 0.0172 , 0.0295 , 0.02 ,
0.0235 , 0.0231 , 0.0264 , 0.2961 ,
0.2906 , 0.0373 , 0.0391 , 0.0245 ,
0.0495 , 0.0332 , 0.0301 , 0.0175 ,
0.0172 , 0.0229 , 0.0211 , 0.0435 ,
0.0152 , 0.0403 , 0.6996 , 0.3061 ,
0.3084 , 0.0391 , 0.0361 , 0.0441 ,
0.2739 , 0.2778 , 0.2802 , 0.2859 ,
0.2907 , 0.3039 , 0.0245 , 0.0361 ,
0.0392 , 0.0306 , 0.022 , 0.0199 ,
0.0352 , 0.0216 , 0.0264 , 0.0408 ,
0.0122 , 0.0306 , 0.0152 , 0.0301 ,
0.0253 , 0.6991 , 0.6983 , 0.0615 ,
0.0767 , 0.013 , 0.0392 , 0.0937 ,
0.1656 , 0.0392 , 0.0158 , 0.3202 ,
0.3291 , 0.0441 , 0.0186 , 0.0199 ,
0.0268 , 0.0393 , 0.3092 , 0.3177 ,
0.3292 , 0.0186 , 0.0356 , 0.0352 ,
0.0268 , 0.0324 , 0.0301 , 0.0157 ,
0.0301 , 0.0368 , 0.3193 , 0.3474 ,
0.0356 , 0.017 , 0.3275 , 0.3576 ,
0.017 , 0.0278 , 0.116 , 0.1617 ,
0.0158 , 0.0288 , 0.1185 , 0.1407 ,
0.1789 , 0.0288 , 0.0217 , 0.6995 ,
0.6985 , 0.6994 , 0.1652 , 0.0217 ,
0.0303 , 0.022 , 0.0216 , 0.0393 ,
0.0403 , 0.0253 , 0.0157 , 0.0397 ,
0.6993 , 0.0368 , 0.0256 , 0.0324 ,
0.0429 , 0.1816 , 0.0303 , 0.017 ,
0.0256 , 0.0307 , 0.0307 , 0.036 ,
0.0397 , 0.0215 , 0.0372 , 0.0215 ,
0.018 , 0.0199 , 0.6987 , 0.3656 ,
0.3844 , 0.0278 , 0.0402 , 0.018 ,
0.0184 , 0.6985 , 0.0408 , 0.0296 ,
0.0267 , 0.3706 , 0.6999 , 0.6984 ,
0.0402 , 0.0183 , 0.0187 , 0.0429 ,
0.0292 , 0.0387 , 0.1427 , 0.1662 ,
0.017 , 0.0262 , 0.036 , 0.0243 ,
0.6986 , 0.0243 , 0.0288 , 0.0292 ,
0.0216 , 0.0274 , 0.1558 , 0.0219 ,
0.0219 , 0.6991 , 0.1565 , 0.1752 ,
0.0262 , 0.0219 , 0.6989 , 0.6998 ,
0.0296 , 0.025 , 0.0462 , 0.0361 ,
0.0372 , 0.0199 , 0.0184 , 0.0364 ,
0.014 , 0.6994 , 0.0183 , 0.0157 ,
0.0387 , 0.0216 , 0.0163 , 0.025 ,
0.0114 , 0.0267 , 0.0462 , 0.0361 ,
0.0114 , 0.0439 , 0.3979 , 0.0283 ,
0.0133 , 0.0251 , 0.376 , 0.0187 ,
0.0157 , 0.0283 , 0.4065 , 0.017 ,
0.0201 , 0.0187 , 0.6993 , 0.0269 ,
0.0157 , 0.0439 , 0.0285 , 0.0272 ,
0.0285 , 0.0277 , 0.0232 , 0.0277 ,
0.027 , 0.0221 , 0.6997 , 0.0364 ,
0.0245 , 0.0405 , 0.6994 , 0.0133 ,
0.017 , 0.0152 , 0.1416 , 0.0219 ,
0.0269 , 0.6991 , 0.0251 , 0.0201 ,
0.0152 , 0.014 , 0.0245 , 0.6991 ,
0.6992 , 0.6995 , 0.0272 , 0.0232 ,
0.027 , 0.0426 , 0.0405 , 0.0166 ,
0.6998 , 0.1627 , 0.0173 , 0.0311 ,
0.0221 , 0.0426 , 0.0441 , 0.0288 ,
0.0414 , 0.0173 , 0.0269 , 0.1663 ,
0.0157 , 0.0311 , 0.4159 , 0.0187 ,
0.0262 , 0.0166 , 0.0379 , 0.6989 ,
0.0274 , 0.0163 , 0.0358 , 0.6987 ,
0.0269 , 0.033 , 0.6991 , 0.0262 ,
0.0436 , 0.0358 , 0.0317 , 0.0414 ,
0.0341 , 0.021 , 0.0441 , 0.023 ,
0.028 , 0.0341 , 0.0358 , 0.0176 ,
0.6989 , 0.033 , 0.0204 , 0.4156 ,
0.0436 , 0.0411 , 0.0244 , 0.0204 ,
0.042 , 0.4191 , 0.4192 , 0.0411 ,
0.0409 , 0.0339 , 0.0352 , 0.0358 ,
0.0308 , 0.0308 , 0.0208 , 0.6993 ,
0.0208 , 0.0156 , 0.0409 , 0.0286 ,
0.3933 , 0.0244 , 0.0339 , 0.0231 ,
0.0286 , 0.0311 , 0.021 , 0.0176 ,
0.023 , 0.0217 , 0.042 , 0.0276 ,
0.0249 , 0.028 , 0.0217 , 0.0442 ,
0.0317 , 0.0181 , 0.0149 , 0.0167 ,
0.0276 , 0.0216 , 0.6989 , 0.3814 ,
0.3843 , 0.0352 , 0.0231 , 0.0379 ,
0.0137 , 0.0245 , 0.6987 , 0.0167 ,
0.0195 , 0.0276 , 0.025 , 0.013 ,
0.0272 , 0.0181 , 0.0276 , 0.0175 ,
0.0195 , 0.021 , 0.0387 , 0.6986 ,
0.0156 , 0.0298 , 0.0249 , 0.025 ,
0.0137 , 0.018 , 0.019 , 0.0128 ,
0.6996 , 0.0311 , 0.0262 , 0.0237 ,
0.013 , 0.0223 , 0.0149 , 0.0216 ,
0.0175 , 0.0272 , 0.0223 , 0.0402 ,
0.021 , 0.0176 , 0.0262 , 0.0257 ,
0.0256 , 0.0249 , 0.0232 , 0.0387 ,
0.0176 , 0.042 , 0.0237 , 0.0257 ,
0.043 , 0.067 , 0.0442 , 0.0411 ,
0.0411 , 0.0192 , 0.034 , 0.0245 ,
0.018 , 0.0212 , 0.0256 , 0.016 ,
0.027 , 0.016 , 0.021 , 0.019 ,
0.0276 , 0.0297 , 0.0132 , 0.6986 ,
0.0249 , 0.043 , 0.0243 , 0.0133 ,
0.0276 , 0.0231 , 0.0297 , 0.0231 ,
0.022 , 0.0256 , 0.6987 , 0.022 ,
0.0177 , 0.699 , 0.0128 , 0.0212 ,
0.0132 , 0.0256 , 0.0298 , 0.0328 ,
0.6991 , 0.067 , 0.0243 , 0.0234 ,
0.027 , 0.023 , 0.0402 , 0.0297 ,
0.0138 , 0.012 , 0.0203 , 0.0297 ,
0.0262 , 0.027 , 0.0253 , 0.0243 ,
0.0232 , 0.0133 , 0.0234 , 0.0192 ,
0.016 , 0.034 , 0.016 , 0.04 ,
0.0289 , 0.0217 , 0.0231 , 0.6991 ,
0.0177 , 0.0253 , 0.0289 , 0.041 ,
0.0376 , 0.0262 , 0.0227 , 0.023 ,
0.0138 , 0.0243 , 0.0206 , 0.6988 ,
0.041 , 0.0442 , 0.0227 , 0.0311 ,
0.6998 , 0.0442 , 0.0445 , 0.04 ,
0.0176 , 0.0445 , 0.0202 , 0.012 ,
0.0206 , 0.0181 , 0.6987 , 0.0202 ,
0.0372 , 0.7 , 0.0311 , 0.0443 ,
0.0176 , 0.0276 , 0.027 , 0.021 ,
0.0302 , 0.0276 , 0.0177 , 0.0229 ,
0.0177 , 0.0209 , 0.0229 , 0.0209 ,
0.0321 , 0.042 , 0.0325 , 0.0443 ,
0.0388 , 0.6998 , 0.6983 , 0.0302 ,
0.026 , 0.026 , 0.0182 , 0.6997 ,
0.0372 , 0.0148 , 0.0228 , 0.0203 ,
0.0217 , 0.0181 , 0.0244 , 0.0321 ,
0.0293 , 0.6992 , 0.0328 , 0.035 ,
0.0148 , 0.0193 , 0.0219 , 0.0388 ,
0.037 , 0.0231 , 0.0376 , 0.0244 ,
0.035 , 0.0263 , 0.0131 , 0.0159 ,
0.019 , 0.0293 , 0.0282 , 0.0282 ,
0.0285 , 0.0263 , 0.0243 , 0.026 ,
0.0265 , 0.0131 , 0.0243 , 0.0285 ,
0.0274 , 0.0182 , 0.0196 , 0.0193 ,
0.0159 , 0.0287 , 0.0182 , 0.0222 ,
0.0182 , 0.0212 , 0.0325 , 0.0261 ,
0.026 , 0.0233 , 0.0262 , 0.0263 ,
0.0155 , 0.0392 , 0.0233 , 0.0245 ,
0.0404 , 0.0158 , 0.046 , 0.0228 ,
0.0219 , 0.0287 , 0.6995 , 0.0261 ,
0.0427 , 0.0265 , 0.0262 , 0.0139 ,
0.0427 , 0.0273 , 0.0206 , 0.0273 ,
0.0249 , 0.0398 , 0.019 , 0.0196 ,
0.0212 , 0.0243 , 0.0222 , 0.0206 ,
0.6999 , 0.0376 , 0.0243 , 0.0527 ,
0.037 , 0.0258 , 0.0376 , 0.0365 ,
0.0206 , 0.0126 , 0.0274 , 0.0303 ,
0.6992 , 0.6987 , 0.0243 , 0.0217 ,
0.0249 , 0.0243 , 0.0257 , 0.0391 ,
0.0245 , 0.0277 , 0.051 , 0.0263 ,
0.0404 , 0.0406 , 0.0163 , 0.0155 ,
0.0158 , 0.0139 , 0.0406 , 0.0126 ,
0.0288 , 0.0303 , 0.0337 , 0.0206 ,
0.0398 , 0.0257 , 0.0231 , 0.0337 ,
0.026 , 0.6987 , 0.6994 , 0.0218 ,
0.0187 , 0.0365 , 0.035 , 0.035 ,
0.0349 , 0.0175 , 0.018 , 0.0128 ,
0.6996 , 0.0277 , 0.026 , 0.0175 ,
0.0269 , 0.0356 , 0.0288 , 0.0263 ,
0.026 , 0.0348 , 0.0349 , 0.0445 ,
0.6999 , 0.0217 , 0.0146 , 0.6991 ,
0.0392 , 0.046 , 0.051 , 0.0163 ,
0.0218 , 0.0146 , 0.026 , 0.0385 ,
0.0187 , 0.018 , 0.0269 , 0.0258 ,
0.0435 , 0.0348 , 0.0347 , 0.0527 ,
0.0391 , 0.0231 , 0.6987 , 0.0347 ,
0.025 , 0.026 , 0.0435 , 0.0436 ,
0.6992 , 0.0436 , 0.0426 , 0.0263 ,
0.0119 , 0.0288 , 0.6993 , 0.6989 ,
0.0426 , 0.0374 , 0.0205 , 0.0128 ,
0.0165 , 0.6988 , 0.0356 , 0.0165 ,
0.0165 , 0.025 , 0.0292 , 0.0315 ,
0.0385 , 0.0318 , 0.0374 , 0.0207 ,
0.0251 , 0.026 , 0.0292 , 0.0263 ,
0.0257 , 0.0177 , 0.0205 , 0.0207 ,
0.0119 , 0.0257 , 0.0261 , 0.0445 ,
0.0303 , 0.0262 , 0.0288 , 0.0165 ,
0.0261 , 0.0263 , 0.0258 , 0.0318 ,
0.0344 , 0.0176 , 0.0167 , 0.0228 ,
0.0251 , 0.0381 , 0.0381 , 0.0235 ,
0.02 , 0.6994 , 0.0177 , 0.0176 ,
0.0344 , 0.0294 , 0.0315 , 0.0439 ,
0.0167 , 0.0124 , 0.0235 , 0.0202 ,
0.014 , 0.0228 , 0.0124 , 0.0287 ,
0.0303 , 0.0362 , 0.0618 , 0.0262 ,
0.0362 , 0.0432 , 0.0439 , 0.0276 ,
0.0158 , 0.0162 , 0.0308 , 0.0276 ,
0.0461 , 0.0286 , 0.016 , 0.0158 ,
0.0286 , 0.022 , 0.02 , 0.0202 ,
0.0274 , 0.0198 , 0.014 , 0.0274 ,
0.0257 , 0.0407 , 0.0263 , 0.0181 ,
0.6991 , 0.0258 , 0.035 , 0.0295 ,
0.6996 , 0.0294 , 0.0341 , 0.035 ,
