edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
-935034909#1,cluster_309711635_338450163,1999205833,61.16,11.1099,5.505,1
-937810957,298584984,2027440548,33.2,13.8901,2.3902,1
-937811901,2160064016,298584984,34.34,11.11,3.0909,1
-937811902#4,298584897,2160064016,74.03,11.1099,6.6634,1
-937847749#3,299045492,299045489,286.01,11.11,25.7435,1
-944092400#0,280645659,cluster_280645653_310717282,56.02,11.11,5.0423,1
-944092400#1,387944279,280645659,76.5,11.11,6.8857,1
-944092401#1,363711084,363709428,71.46,11.1101,6.432,1
-945680415,376119030,376117839,80.36,16.6701,4.8206,2
-948313321#2,298513378,298513376,96.82,13.89,6.9705,1
-948313322#1,298825565,457749575,83.88,13.8899,6.0389,1
-948313323#1,442760429,292190555,77.36,13.8899,5.5695,1
-959971788#3,279068744,344967365,221.05,11.11,19.8965,1
-959971792#1,8881861575,cluster_292190578_8881861579_8881861591,13.86,13.8906,0.9978,2
-959971793,344967326,8881861575,74.48,13.8901,5.3621,2
-959971842,344967379,344967326,78.32,13.89,5.6386,2
-959971845,344967413,344967379,79.81,13.8899,5.7459,2
-959971846,344967393,344967413,53.88,13.8902,3.879,2
-959971847,344967438,344967393,12.67,13.8895,0.9122,2
-959971850#1,306013090,30255443,77.92,13.89,5.6098,2
-959971850#5,295406714,306013090,82.84,13.89,5.964,2
-959971852#3,295406714,295406705,196.69,11.11,17.7039,1
-959971853#1,306013087,295406714,50.36,13.8901,3.6256,2
-959972001,338450235,13329700752,33.57,11.11,3.0216,1
-961180338#0,344967249,344967237,4.98,11.1111,0.4482,1
-961180338#1,344967276,344967249,67.85,11.11,6.1071,1
-961180338#5,344967255,344967276,89.71,11.11,8.0747,1
-962754880#1,416196556,8905697073,6.35,11.1092,0.5716,1
-962754881#1,cluster_416197277_8905697076,416281449,6.8,11.1093,0.6121,1
-967116541#1,416218154,416210563,159.5,11.11,14.3564,1
-967116542#2,416219720,416210563,80.97,11.11,7.288,1
-967116542#5,416201077,416219720,70.15,11.1101,6.3141,1
-967116543#2,416307389,1594214784,80.39,11.11,7.2358,1
-967116543#5,10220643199,416307389,89.34,11.11,8.0414,1
-967116544#2,416300591,418988946,69.07,11.11,6.2169,1
-967116545,416210563,416307389,83.5,11.1099,7.5158,1
-967116570#2,1594214797,421162254,70.56,11.1101,6.351,1
-967122697#2,416294155,416190298,76.77,11.11,6.91,1
-967122730#2,416186645,421146123,130.01,11.11,11.7021,1
-969454590#2,12969191289,1013323718,22.71,13.8899,1.635,2
-970244736,339271878,533847513,61.74,8.33,7.4118,1
-970244737#2,336984577,533847516,257.94,8.33,30.9652,1
-970244738,533847502,338449983,58.67,8.33,7.0432,1
-970244770,300707171,300707174,11.71,13.8892,0.8431,1
-970244778#0,336984534,336984463,107.99,8.33,12.964,1
-970244778#1,336984514,336984534,144.67,8.33,17.3673,1
-970244778#2,336984534,336984514,67.75,8.33,8.1333,1
-970530568,332419225,332419216,39.0,11.1098,3.5104,1
-970530575#1,442399966,332419211,47.32,11.1101,4.2592,1
-995118574#3,1947591826,338450596,151.03,13.89,10.8733,1
1004455321#0,292190572,299276361,427.43,13.89,30.7725,1
1004455331,299276361,345085054,22.7,13.8897,1.6343,1
1004455332,345085054,9267707208,32.4,13.8901,2.3326,1
1023951574,9442302167,293815289,106.65,13.89,7.6782,2
1023951575,286311094,9442302167,48.3,13.8901,3.4773,1
1023951576,1685306650,1685306649,77.77,13.89,5.599,3
1023951577#0,9442302168,1685306669,58.96,13.8899,4.2448,2
1023951577#2,1685306669,286311090,39.83,13.8901,2.8675,2
1023951578#0,9442302169,cluster_251817694_3144361905_4711821578_8891450375_#1more,79.55,13.8901,5.7271,3
1023951579#0,30255446,344967316,105.86,13.89,7.6213,2
1023951579#3,344967316,30255449,191.63,13.89,13.7963,2
1023951580,9442302170,4440816377,66.48,13.8899,4.7862,1
1023951581#0,30255443,9442302170,61.84,13.8901,4.4521,1
1023951582#0,9442302171,30255443,85.65,13.89,6.1663,3
1023951583#0,cluster_1475177974_293956350_8241462469,9442302172,42.79,13.8902,3.0806,1
1023951584#0,9442302173,30255438,74.75,13.8899,5.3816,3
1023951585,1475151214,418988966,0.2,13.8889,0.0144,1
1023951587,418988967,1475151214,79.24,13.8901,5.7048,2
1023951588#0,421138214,287354800,61.98,13.89,4.4622,3
1023951589#0,298509028,9442302175,65.28,13.89,4.6998,2
1023960570#0,8189608959,9442405983,147.55,13.8899,10.6228,2
1023960571#0,9442405983,21456881,64.88,13.89,4.671,3
1023960572#0,297024074,21456881,40.57,11.1099,3.6517,2
1023960573#0,21456881,9442405984,100.99,13.89,7.2707,2
1023960574#0,376119030,21305998,72.1,16.6701,4.3251,4
1023965122#0,21456881,1553391593,64.95,13.8901,4.676,2
1023965123#0,418988960,299045509,50.96,13.8901,3.6688,3
1023965124#0,2256351534,299045505,23.33,13.8902,1.6796,1
1023965124#1,299045505,363730875,81.74,13.89,5.8848,1
1023965124#2,363730875,443127184,118.12,13.8899,8.504,1
1023965124#3,443127184,9442456743,92.31,13.89,6.6458,1
1023965125#0,9442456743,299045511,55.28,13.8901,3.9798,2
1023965126#0,299045511,9442456744,45.28,13.89,3.2599,1
1023965127#0,9442456746,299391259,92.19,13.8901,6.6371,2
1023965128#0,9442456745,338450586,65.68,13.8899,4.7286,1
1023965129#0,338450586,9442456746,47.55,13.8901,3.4233,2
1023981531,9442600117,cluster_295406695_4612010940_4614302181_6091318478,66.26,13.8901,4.7703,2
1023981535#0,cluster_1575070783_4612010953_4614302185_6091318473,9442600119,6.75,13.8889,0.486,1
1023981536#0,9442600120,cluster_1575070792_4612010948_6091318468_6091318470,31.32,13.8898,2.2549,2
1023981537#0,4612010954,9442600120,9.68,13.8901,0.6969,1
1023981538#0,cluster_1575070792_4612010948_6091318468_6091318470,9442600121,90.25,13.89,6.4975,1
1023981539#0,9442600121,cluster_1573617449_4612010955_4614302186_4614303596,47.98,13.8899,3.4543,2
1023981540#0,9491076056,cluster_255942734_4612010949_6091318466_6091318467,43.98,13.89,3.1663,2
1023981541#0,cluster_255942734_4612010949_6091318466_6091318467,9442600123,112.8,13.8899,8.121,1
1023981542#0,9442600123,cluster_256993284_4612010951_4614303589_6091318462,55.43,13.8901,3.9906,2
1023981543#0,9442600124,255942725,85.61,13.8901,6.1634,2
1023981544#0,9442600125,255942729,2.48,13.8936,0.1785,1
1023981544#1,255942729,9442600124,11.27,13.8896,0.8114,1
1023981545#0,9442600126,416270941,2.35,13.8889,0.1692,2
1023981545#1,416270941,9442600125,19.15,13.8899,1.3787,2
1023981546#0,15434363,9442600127,65.1,13.8901,4.6868,1
1023981547,9442600128,4616498255,43.19,13.8901,3.1094,1
1023981548#0,4616498255,12052070210,28.61,13.8897,2.0598,1
1023981549#0,9442600129,250931960,43.47,13.89,3.1296,2
1023981550#0,250197378,7041183462,35.41,13.8901,2.5493,1
1023981551#0,250197369,1592027518,36.81,13.89,2.6501,2
1023981552,2372876949,250197369,25.76,13.8898,1.8546,2
1023981553#0,1592027518,9442600131,32.76,8.3299,3.9328,1
1023981596#0,9442600163,cluster_255942734_4612010949_6091318466_6091318467,75.86,13.89,5.4615,2
1023981597,9491076055,9442600164,64.26,13.8901,4.6263,1
1023981598#0,9442600164,cluster_1573617449_4612010955_4614302186_4614303596,66.34,13.89,4.7761,2
1023981599#0,cluster_1575070792_4612010948_6091318468_6091318470,9442600165,68.66,13.8901,4.9431,1
1023981600#0,9442600165,cluster_1575070783_4612010953_4614302185_6091318473,56.49,13.8898,4.067,2
1023981601#0,cluster_1575070783_4612010953_4614302185_6091318473,9442600166,17.59,11.1097,1.5833,1
1023981602#0,9442600166,1612688174,125.21,11.11,11.27,2
1023981603#0,1832275456,cluster_287356568_4614303593,77.7,13.8899,5.594,2
1023981604#0,9442600167,cluster_295406695_4612010940_4614302181_6091318478,61.11,13.8899,4.3996,2
1023981605#0,cluster_295406695_4612010940_4614302181_6091318478,1832275456,58.76,13.8899,4.2304,1
1023981606#0,9442600168,21456894,58.13,13.8901,4.185,1
1023981607#0,9442600169,15434374,40.81,11.1099,3.6733,2
1023987959#0,442766018,15434363,34.81,22.2201,1.5666,2
1023987960,9442675964,442766018,10.82,22.2222,0.4869,2
1023987962,390111756,9442675965,15.3,22.219,0.6886,1
1023987963#0,310718855,4458644201,44.87,22.2195,2.0194,1
1023987964#0,9442675967,250931958,89.99,11.11,8.0999,2
1023987965#0,250931958,5562961578,76.03,11.11,6.8434,1
1023987966,5562961578,cluster_5562961553_6928676075,64.62,11.11,5.8164,2
1023987968#0,9442675968,6091317360,25.22,13.89,1.8157,2
1023987969#0,250931958,9442675968,90.68,13.8901,6.5284,2
1023987970,1669486645,250931960,66.32,13.8899,4.7747,2
1023987971#0,250197479,252828857,158.85,13.89,11.4363,3
1023987971#3,252828857,252828858,99.18,13.89,7.1404,3
1023987971#7,252828858,256993922,93.78,13.89,6.7516,3
1023987971#9,256993922,9442675970,95.92,13.89,6.9057,3
1023987972#0,9442675970,283678999,42.5,13.8898,3.0598,4
1023987973#0,442435096,13131909136,60.4,13.8898,4.3485,3
1023987975,260316108,340433767,86.63,13.8899,6.2369,2
1023987977#0,250197480,250197378,81.73,13.89,5.8841,3
1023987978#0,250197378,9442675972,14.35,13.8902,1.0331,2
1024001996#0,9442789560,13319810691,104.25,13.89,7.5054,3
1024001998#0,9442789561,13319810686,28.61,13.8897,2.0598,3
1024001999,9442789562,9442789561,7.77,13.8899,0.5594,3
1024002000#0,252828920,6541054300,48.81,13.8902,3.514,2
1024002001#0,9442789568,280645603,41.14,13.8902,2.9618,2
1024002001#1,280645603,7086411992,3.99,13.8879,0.2873,2
1024002002#0,1553072912,9442789569,60.12,13.89,4.3283,2
1024002003#0,1553050146,1553072912,84.88,13.8899,6.1109,3
1024002004#0,283678986,9442789570,79.12,13.89,5.6962,2
1024002005#0,9442789571,283678986,61.17,13.89,4.4039,3
1024002007#0,293911986,9442789573,11.48,13.8899,0.8265,2
1024002008#0,9442789574,297024077,24.72,13.89,1.7797,2
1024002009,9442789575,298584875,47.46,13.8902,3.4168,3
1024002010,9442789576,9442789575,33.02,13.8903,2.3772,3
1024002011#0,298584879,9442789576,37.86,13.89,2.7257,2
1024002012#0,9442789577,298584879,76.82,13.89,5.5306,3
1024002013#0,298585000,298584936,110.39,13.8901,7.9474,2
1024002013#3,298584936,418988937,112.06,13.89,8.0677,2
1024728901#0,295406696,9448986018,23.38,11.1101,2.1044,1
1024728902#0,9448986019,298510756,32.97,11.11,2.9676,2
1024728904#0,1475138181,cluster_2306411109_420326577,26.91,11.1102,2.4221,2
1024728905#0,9448986021,9448986022,4.1,13.8889,0.2952,1
1024728906,9448986022,1914277251,1.97,13.8928,0.1418,1
1024728907#0,cluster_290577265_541208444_8105157841,345084778,76.34,13.8901,5.496,1
1024728908,9448986023,345084800,18.16,13.8902,1.3074,1
1024728909#0,345084778,9448986023,16.44,13.8898,1.1836,1
1024728910,290577234,332419684,22.28,13.8903,1.604,2
1024728911,338450474,cluster_290577261_541208434,19.38,13.8905,1.3952,1
1024728912#0,cluster_290577261_541208434,1557145390,21.44,13.8896,1.5436,2
1024728912#1,1557145390,9448986025,30.58,13.8899,2.2016,2
1024728913#0,9448986025,292190566,43.35,13.8898,3.121,3
1024728918#0,297024081,1489637009,30.56,11.1099,2.7507,1
1024728919#0,1489637009,295406697,79.02,11.11,7.1125,1
1024728920#0,9448986030,297024081,21.65,11.11,1.9487,2
1024728921#0,412859589,7369497883,35.78,11.1101,3.2205,1
1025389571#0,297322754,297322814,91.79,13.8899,6.6084,1
1025389598#0,296501314,296501324,61.93,13.89,4.4586,1
1025389598#2,296501324,296501590,46.14,13.8901,3.3218,1
1025389598#4,296501590,296501518,2.85,13.8889,0.2052,1
1027223831,392323916,cluster_299089253_392900721,14.31,13.8905,1.0302,2
1027223832,310717148,cluster_299089253_392900721,110.83,13.89,7.9791,2
1029445590#0,cluster_255942734_4612010949_6091318466_6091318467,9491076055,43.68,13.89,3.1447,1
1029445591,9442600122,9491076056,33.81,13.8901,2.4341,2
1029468064,2103068306,310717070,253.23,25.0,10.1292,3
1033108834#0,cluster_298585004_4318773467_4611981573_4611982703,4318773469,113.96,13.8899,8.2045,1
1033108836#0,cluster_298585004_4318773467_4611981573_4611982703,9584102241,228.7,11.11,20.5851,1
1033109127,6835868985,cluster_1592136105_4611993426_6835825384,78.8,13.8901,5.6731,2
1035878761#0,1509407617,295406696,32.83,13.8898,2.3636,2
1035878874#0,306201745,293956353,30.49,11.1099,2.7444,1
1035878874#1,293956353,295406694,144.21,11.11,12.9802,1
1037428644#0,9556765873,293911983,74.17,13.89,5.3398,2
1037428728#0,500375337,9584102247,43.48,13.89,3.1303,1
1037428996#0,306201754,1677703303,168.72,11.11,15.1863,1
1037429000#0,287354802,306201745,67.58,11.11,6.0828,1
1037829043#0,338450584,338450585,37.79,11.1101,3.4014,1
1037829043#1,338450585,12034992496,170.49,11.11,15.3456,1
1040958489#0,252828856,3780395178,131.46,8.33,15.7815,1
1040978932#0,298584871,421138218,18.73,11.1098,1.6859,2
1040978934#0,9584102220,cluster_1592136105_4611993426_6835825384,53.19,11.11,4.7876,2
1040978935#0,9584102221,442755843,23.89,13.8903,1.7199,1
1040978935#2,442755843,298585001,77.45,13.8899,5.576,1
1040978935#7,298585001,2027440548,72.76,13.89,5.2383,1
1040978936,442755844,9584102221,43.47,13.89,3.1296,1
1040978937#0,9584102222,442755844,45.5,13.8902,3.2757,2
1040978938#0,9584102223,442755851,3.05,13.8889,0.2196,1
1040978938#1,442755851,9584102222,20.47,13.8902,1.4737,1
1040978939#0,1507472822,300190245,36.91,11.1101,3.3222,2
1040978940,416217136,1507472822,161.21,11.11,14.5104,1
1040978941,9584102224,416217136,12.72,11.1101,1.1449,2
1040978942#0,416303252,9584102225,22.25,11.11,2.0027,1
1040978943#0,9584102226,416303252,40.45,11.1099,3.6409,2
1040978944,9584102227,9584102226,20.73,11.1099,1.8659,1
1040978945,335820953,9584102227,13.62,11.1102,1.2259,1
1040978946,cluster_15434382_4674699479_4674699484_8893238440_#2more,9584102228,43.78,13.89,3.1519,1
1040978961#0,335820892,306013442,142.03,11.11,12.784,2
1040978962#0,9584102237,335820892,54.27,13.8901,3.9071,3
1040978963#0,421138189,12751665809,69.37,13.8901,4.9942,1
1040978964#0,9584102239,421138189,108.63,13.8901,7.8207,2
1040978965#0,9584102240,cluster_261687171_4318791396_4611982702_6538855870,73.62,13.89,5.3002,2
1040978966#0,9584102241,cluster_261687171_4318791396_4611982702_6538855870,54.71,13.89,3.9388,2
1040978967#0,1489841889,cluster_298585004_4318773467_4611981573_4611982703,41.97,11.1099,3.7777,2
1040978968,4318773469,9584102242,45.12,13.8899,3.2484,1
1040978969#0,5824671919,cluster_392323913_4318773456_4611981570_6835868990,77.65,13.8899,5.5904,2
1040978970,392323915,5824671919,5.25,13.8889,0.378,1
1040978971,9584102243,6835825381,73.34,13.8899,5.2801,2
1040978972#0,9584102244,6835868989,14.05,13.8903,1.0115,1
1040978973#0,9584102245,1509407617,3.89,13.8879,0.2801,1
1040978975,9584102247,9556765873,12.36,13.8908,0.8898,2
1040978976,9556778321,9584102248,20.22,13.8902,1.4557,1
1044397206#0,298584878,9610108483,103.99,11.11,9.36,1
1044397207#0,9610108483,298584876,24.93,11.1101,2.2439,2
104496711#0,298584896,298584892,89.88,11.11,8.09,1
104496711#2,298584892,545312693,86.37,11.11,7.7741,1
1051419671#0,cluster_255942734_4612010949_6091318466_6091318467,338450211,34.02,22.2193,1.5311,1
1051419672#0,13382612922,256993290,89.33,22.2197,4.0203,1
1054111414,298584837,335820951,91.36,13.89,6.5774,1
1054111415,295699952,298584837,27.27,13.8899,1.9633,2
1054111420#0,421138233,298584825,33.38,13.8898,2.4032,2
1056114120#0,cluster_15434382_4674699479_4674699484_8893238440_#2more,12751376391,52.09,13.8899,3.7502,2
1056115834#0,1489841890,412935618,315.74,11.11,28.4194,1
1058012203#0,cluster_290577265_541208444_8105157841,9721605084,54.58,11.11,4.9127,1
1058012204#0,9721605084,338450435,18.72,11.1098,1.685,1
1058012204#1,338450435,338450430,65.29,11.11,5.8767,1
1058012204#2,338450430,9721605085,123.88,11.11,11.1503,1
106194246#0,279068742,306201777,317.94,13.89,22.8898,2
106194246#13,306201777,338450577,137.51,13.89,9.8999,2
106194246#16,338450577,cluster_292190578_8881861579_8881861591,76.06,13.89,5.4759,2
106194267#0,335034217,4553256683,201.86,16.67,12.1092,2
1065984982#0,295144863,292190566,76.06,11.11,6.8461,2
1066272893#0,9791424086,295406626,334.36,11.11,30.0954,1
1066272930#0,329924062,329924120,164.65,11.11,14.82,1
1071281183#0,298584825,298584827,47.12,11.1101,4.2412,1
1073483403#0,299045502,363728132,117.44,11.11,10.5707,1
1073483403#2,363728132,443127183,123.13,11.11,11.0828,1
1073483403#3,443127183,299045505,66.17,11.11,5.9559,1
1073483447#0,331969126,412684299,74.78,11.11,6.7309,1
1073483447#1,412684299,443127179,77.48,11.11,6.9739,1
1073483447#2,443127179,443127178,68.11,11.11,6.1305,1
1073483447#3,443127178,331969127,67.56,11.11,6.081,1
1075196285#0,13072530262,253114349,87.35,13.89,6.2887,1
1075196285#3,253114349,256993773,53.69,13.8899,3.8654,1
1075196285#4,256993773,15434359,21.6,13.8898,1.5551,1
1075196285#5,15434359,11154333393,19.66,13.8901,1.4154,1
1075196285#7,11154333393,253262185,54.64,13.8899,3.9338,1
1075199410#0,292190553,292190555,177.4,13.89,12.7718,1
1075228281,13329700738,306201589,22.48,11.11,2.0234,2
1075228283#0,298584892,298584894,60.1,11.1101,5.4095,1
1075228288#0,295704980,418988962,125.78,11.11,11.3213,1
1079306708,338450640,443127190,366.77,11.11,33.0126,1
1080858424#0,298510754,298510752,103.73,11.11,9.3366,1
1080860806,298513389,295406696,37.1,11.1101,3.3393,1
1081649486#0,429385249,297024118,161.26,11.11,14.5149,1
1081649666#0,1553073708,309711629,99.66,11.11,8.9703,1
1082414388#0,309711627,299045532,73.48,11.1099,6.6139,1
1082414389#0,299045532,380063483,364.53,11.11,32.811,1
1082414407#0,309711627,390608925,60.65,11.1101,5.459,1
1082414407#2,390608925,411929139,55.74,11.11,5.0171,1
1082414407#4,411929139,1553073708,72.01,11.1101,6.4815,1
1082414987#0,380060486,380060469,84.74,11.1099,7.6274,1
1082414987#3,380060469,380060187,60.52,11.1101,5.4473,1
1082414993,380060112,380063483,68.31,11.11,6.1485,1
1082414994#0,380063483,380060486,86.48,11.11,7.784,1
1082557528#0,295699964,411929140,46.6,11.1101,4.1944,1
1082558012#0,416280816,cluster_420326593_420326614,51.77,11.1099,4.6598,1
1082558170#1,442755853,1349947413,81.6,11.1101,7.3447,1
1082558170#2,1349947413,442755852,37.82,11.1101,3.4041,1
1083384630#0,298584936,1514895831,105.22,11.1101,9.4707,1
1084372237#0,380060486,9936793088,54.99,11.11,4.9496,1
1086321648#0,256993302,256993301,125.2,8.33,15.03,1
1093692645#0,416286375,416287016,75.82,11.11,6.8245,1
1093692645#2,416287016,298585000,68.67,11.11,6.1809,1
1093693909#0,442755847,416208085,80.03,11.11,7.2034,1
1093694367#0,416264089,416286375,86.2,11.11,7.7588,1
1093694368#0,416224607,416264089,86.15,11.11,7.7543,1
1093703601#0,1588088092,411929172,10.44,11.1099,0.9397,2
1097586596,422347593,340433834,114.38,8.33,13.7311,1
1097586676#0,309711609,309711608,80.1,11.11,7.2097,1
1097586676#4,309711608,309711607,85.0,11.1099,7.6508,1
1097586676#8,309711607,499953663,77.58,11.11,6.9829,1
1097586698#0,408435646,408435644,92.77,11.11,8.3501,1
1104513689#0,297024118,298584837,150.13,11.11,13.5131,1
1105653636,10117541313,298513376,46.62,13.8899,3.3564,1
1105653637#0,12912059504,412935618,117.92,13.8899,8.4896,1
1105653637#2,412935618,10117541314,24.88,13.8901,1.7912,1
1106182344,8386062664,338450596,64.3,13.8901,4.6292,1
1106182514#0,412684309,412684305,285.52,11.11,25.6994,1
1106182694#0,412684305,363714030,174.64,11.11,15.7192,1
1106182871#1,1546157809,363709174,47.68,11.1101,4.2916,1
1106182967,363709174,363709428,73.36,11.1099,6.6031,1
1106183021#0,4080014767,4080014768,36.31,4.17,8.7074,1
1106183021#3,4080014768,4080014771,34.78,4.17,8.3405,1
1106183021#6,4080014771,4080014773,43.64,4.17,10.4652,1
1106183072,4080014771,7978961180,50.34,4.17,12.0719,1
1106979648#0,cluster_392323913_4318773456_4611981570_6835868990,10129296995,22.05,13.8898,1.5875,1
1107889671#0,392323912,1489841890,111.19,11.11,10.0081,1
1107889672#0,cluster_392323913_4318773456_4611981570_6835868990,392323912,127.32,11.11,11.4599,1
1107891951#0,10136635288,418988941,69.47,11.11,6.2529,1
1107891951#2,418988941,418996080,123.14,11.11,11.0837,1
1107891952,10136635288,418988940,8.98,11.1097,0.8083,1
1107910711#0,298584897,cluster_392323913_4318773456_4611981570_6835868990,78.68,11.11,7.0819,1
1108161404#0,cluster_261687171_4318791396_4611982702_6538855870,4318773471,108.5,13.89,7.8114,1
1108254067#0,332419216,332419211,43.48,11.11,3.9136,1
1108254067#1,332419211,332419193,81.44,11.1101,7.3303,1
1108254071#0,300153147,442760457,141.3,11.11,12.7183,1
1108254073,418988976,9442600169,1.96,11.1111,0.1764,1
1109207337,363714030,331969125,33.17,11.11,2.9856,1
1109207371#0,387944278,387553807,77.63,11.11,6.9874,1
1109207372#0,387553807,380060112,360.64,11.11,32.4608,1
1110152109#0,442760458,500375328,159.11,11.11,14.3213,2
1110615406#0,2105727179,338849150,85.76,8.33,10.2953,1
1116480694#0,295144588,295144589,81.38,13.89,5.8589,1
1116480699#0,329923257,295144600,93.16,13.89,6.707,1
1116688387#0,8256534784,1677703264,120.49,13.89,8.6746,1
1117506108#0,1594214797,10220643199,137.93,11.11,12.4149,1
1117506109#0,10220643198,418988940,90.17,11.11,8.1161,1
1126373902#0,442755851,1588087912,259.38,11.11,23.3465,1
1130755851,10538055453,329923312,27.71,16.6697,1.6623,2
1130755852,cluster_1575535670_1575535690_334326003_89228924,481695373,222.3,16.67,13.3353,2
1132593891#0,13330071529,287354804,200.55,11.11,18.0513,1
1140618521#0,10627514428,298513389,11.37,11.11,1.0234,2
1159086379#0,294320267,294320272,103.29,11.11,9.297,1
1159086379#2,294320272,294320262,113.96,11.11,10.2574,1
1159086380,296266991,13329700701,30.3,11.1099,2.7273,1
1159086381#0,282723632,294320264,115.88,13.89,8.3427,1
1159086381#2,294320264,294320267,79.85,13.8901,5.7487,1
1160957649#0,418996078,376119159,118.09,11.11,10.6292,1
1160957649#2,376119159,412689918,80.06,11.11,7.2061,1
1160957652#0,412689918,418996077,81.79,11.1101,7.3618,1
1160957652#3,418996077,418996076,81.8,11.1101,7.3627,1
1160957654#0,418996074,cluster_376119854_418996073_8190304826,84.62,11.1099,7.6166,1
1161581671#0,418988948,418988949,189.49,11.11,17.0558,1
1161581671#3,418988949,411932204,93.86,11.1101,8.4482,1
1164299611#0,416215978,1594214784,75.98,11.11,6.8389,1
1166011315,1667842661,416237495,47.17,11.1101,4.2457,1
1166017726#0,cluster_1475177974_293956350_8241462469,7617097874,56.32,11.11,5.0693,1
1166017727,7617097874,10845048005,46.91,11.1101,4.2223,1
1166017728#0,10845048005,7617097874,45.92,11.11,4.1332,1
1166017730#0,9442302172,8256400677,44.26,13.8898,3.1865,1
1166017731#0,8256400677,9442302172,45.98,13.89,3.3103,1
1177985060#0,329923312,329923351,112.55,11.11,10.1305,1
1178811836#0,457749581,457749579,38.26,11.1101,3.4437,1
1188522284#0,12761537057,340085946,46.58,8.3301,5.5918,1
1188522284#2,340085946,338450316,61.44,8.3299,7.3758,1
1188522284#4,338450316,cluster_299045554_299045555_8637330184,62.41,8.33,7.4922,1
1188522443#0,412689895,1820676308,210.58,11.11,18.9541,1
1189775603,292190560,9448986020,73.84,11.1099,6.6463,1
1189775847#0,295406697,298509040,101.05,11.11,9.0954,1
1189776503#0,298584871,295699950,119.73,11.11,10.7768,1
1194880848,421146123,300186055,79.06,11.11,7.1161,1
1196192976#0,297024112,297024110,70.55,11.1101,6.3501,1
1196929615,416211832,8971292136,95.17,11.1099,8.5662,1
1198563779#0,11118327803,8603157394,169.75,13.89,12.221,1
1198563781#1,8603157394,11118327803,93.07,13.89,6.7005,1
1206482067#0,3780381657,252828856,71.37,13.8901,5.1382,3
1206482067#3,252828856,250197479,87.01,13.89,6.2642,3
1206482076#0,250197468,250197471,161.48,8.33,19.3854,1
1208296568#0,11195990511,338450214,22.51,11.11,2.0261,2
1209920417#0,10627514428,340433857,109.86,11.11,9.8884,1
1210604495#0,9442789570,283678987,0.2,13.8889,0.0144,2
1210604495#1,283678987,411932239,150.31,13.8899,10.8215,2
1214582542#0,253114349,253114354,86.62,8.33,10.3986,1
1214582587#0,250197407,250197371,54.11,8.33,6.4958,1
1214923979#0,295699979,420326608,50.79,11.1099,4.5716,1
1214923979#1,420326608,295699025,226.5,11.11,20.387,1
1215662201#0,308232159,308232155,83.74,8.33,10.0528,1
1215662202#0,302857870,339271792,90.05,8.33,10.8103,1
1215662203#0,252828919,252828863,85.24,8.33,10.2329,1
1227864252,cluster_11386320246_295406610,11386320240,48.57,11.1101,4.3717,1
1227864253#0,11386320240,cluster_11386320246_295406610,49.23,11.1101,4.4311,1
1227864253#1,cluster_11386320246_295406610,11386320244,25.08,11.1101,2.2574,1
1227864254,11386320244,cluster_11386320246_295406610,25.16,11.1101,2.2646,2
1253793166#0,1592064280,255942741,341.68,11.11,30.7543,1
1257047395#0,363719043,363714039,127.14,11.11,11.4437,1
1257047395#1,363714039,335820946,109.97,11.11,9.8983,1
1257047395#4,335820946,331969122,108.11,11.11,9.7309,1
1257047395#6,331969122,331969254,80.53,11.11,7.2484,1
1257047395#7,331969254,443127177,64.55,11.11,5.8101,1
1257047395#8,443127177,299045530,66.94,11.11,6.0252,1
1257047423#0,9936793088,280645744,189.26,11.11,17.0351,1
1264991141#0,6084895932,6928676082,67.21,13.8901,4.8387,1
1274741392#0,411929140,420326612,25.77,11.1102,2.3195,1
1274741392#1,420326612,420326610,131.63,11.11,11.8479,1
1276257988#0,299045511,443127185,71.57,11.1101,6.4419,1
1276257988#2,443127185,363719043,115.38,11.11,10.3852,1
1283480506#0,290577275,442399964,99.88,11.11,8.9901,1
1283482531,416243573,4313418422,336.9,11.11,30.324,1
1283482532#0,338450546,338450549,147.31,11.11,13.2592,1
1283482532#2,338450549,338450550,0.2,11.1111,0.018,1
1283482533#0,418988957,338450546,83.53,11.1099,7.5185,1
1283482535#0,295699025,295699964,141.84,11.11,12.7669,1
1283812546#0,298825558,442399963,73.35,11.1099,6.6022,1
1283812546#2,442399963,442398939,125.15,11.11,11.2646,1
1283812546#4,442398939,344967492,90.57,11.11,8.1521,1
1283812546#5,344967492,299276338,87.74,11.11,7.8974,1
1283812548#0,298825562,333850662,108.68,11.11,9.7822,1
1284524333#0,306013087,306013084,98.19,11.11,8.838,1
1284524333#3,306013084,295406720,187.66,11.11,16.8911,1
1284878799#0,255942725,255942735,86.6,8.33,10.3962,1
1288540981,295699007,408435628,69.76,11.11,6.279,1
1288541714#0,408435647,420326597,108.19,11.11,9.7381,1
1288541714#2,420326597,cluster_420326593_420326614,80.53,11.11,7.2484,1
1291118645#0,cluster_11970617681_1551209896,292190614,43.48,16.6699,2.6083,2
1291118646,cluster_11970617681_1551209896,296180936,39.89,13.8898,2.8719,1
1291118649#0,292190614,cluster_11970617681_1551209896,42.42,16.6699,2.5447,3
1291118650,2140181671,1572274226,48.42,16.6701,2.9046,4
1291118651,339573882,1572274262,61.08,16.6699,3.6641,4
