edge_id,from_node,to_node,length_m,speed_mps,drive_time_s,num_lanes
1023965127#0,9442456746,299391259,92.19,9.1443,10.0817,2
1023965128#0,9442456745,338450586,65.68,9.1442,7.1827,1
1023965129#0,338450586,9442456746,47.55,9.1444,5.1999,2
1023981531,9442600117,cluster_295406695_4612010940_4614302181_6091318478,66.26,9.1444,7.246,2
1023981535#0,cluster_1575070783_4612010953_4614302185_6091318473,9442600119,6.75,9.1439,0.7382,1
1023981536#0,9442600120,cluster_1575070792_4612010948_6091318468_6091318470,31.32,9.144,3.4252,2
1023981537#0,4612010954,9442600120,9.68,9.1442,1.0586,1
1023981538#0,cluster_1575070792_4612010948_6091318468_6091318470,9442600121,90.25,9.1442,9.8696,1
1023981539#0,9442600121,cluster_1573617449_4612010955_4614302186_4614303596,47.98,9.1443,5.247,2
1023981540#0,9491076056,cluster_255942734_4612010949_6091318466_6091318467,43.98,9.1442,4.8096,2
1023981541#0,cluster_255942734_4612010949_6091318466_6091318467,9442600123,112.8,9.1442,12.3357,1
1023981542#0,9442600123,cluster_256993284_4612010951_4614303589_6091318462,55.43,9.1443,6.0617,2
1023981543#0,9442600124,255942725,85.61,9.1443,9.3621,2
1023981544#0,9442600125,255942729,2.48,9.1479,0.2711,1
1023981544#1,255942729,9442600124,11.27,9.144,1.2325,1
1023981545#0,9442600126,416270941,2.35,9.144,0.257,2
1023981545#1,416270941,9442600125,19.15,9.1443,2.0942,2
1023981546#0,15434363,9442600127,65.1,9.1443,7.1192,1
1023981547,9442600128,4616498255,43.19,9.1444,4.7231,1
1023981548#0,4616498255,12052070210,28.61,9.1441,3.1288,1
1023981549#0,9442600129,250931960,43.47,9.1443,4.7538,2
1023981550#0,250197378,7041183462,35.41,9.1442,3.8724,1
1023981551#0,250197369,1592027518,36.81,9.1442,4.0255,2
1023981552,2372876949,250197369,25.76,9.1442,2.8171,2
1023981553#0,1592027518,9442600131,32.76,5.4839,5.9739,1
1023981596#0,9442600163,cluster_255942734_4612010949_6091318466_6091318467,75.86,9.1443,8.2959,2
1023981597,9491076055,9442600164,64.26,9.1443,7.0273,1
1023981598#0,9442600164,cluster_1573617449_4612010955_4614302186_4614303596,66.34,9.1443,7.2548,2
1023981599#0,cluster_1575070792_4612010948_6091318468_6091318470,9442600165,68.66,9.1443,7.5085,1
1023981600#0,9442600165,cluster_1575070783_4612010953_4614302185_6091318473,56.49,9.1442,6.1777,2
1023981601#0,cluster_1575070783_4612010953_4614302185_6091318473,9442600166,17.59,7.3139,2.405,1
1023981602#0,9442600166,1612688174,125.21,7.3141,17.119,2
1023981603#0,1832275456,cluster_287356568_4614303593,77.7,9.1442,8.4972,2
1023981604#0,9442600167,cluster_295406695_4612010940_4614302181_6091318478,61.11,9.1442,6.6829,2
1023981605#0,cluster_295406695_4612010940_4614302181_6091318478,1832275456,58.76,9.1442,6.4259,1
1023981606#0,9442600168,21456894,58.13,9.1443,6.357,1
1023981607#0,9442600169,15434374,40.81,7.314,5.5797,2
1023987959#0,442766018,15434363,34.81,14.6285,2.3796,2
1023987960,9442675964,442766018,10.82,14.6295,0.7396,2
1023987962,390111756,9442675965,15.3,14.6272,1.046,1
1023987963#0,310718855,4458644201,44.87,14.628,3.0674,1
1023987964#0,9442675967,250931958,89.99,7.3141,12.3036,2
1023987965#0,250931958,5562961578,76.03,7.3141,10.395,1
1023987966,5562961578,cluster_5562961553_6928676075,64.62,7.3141,8.835,2
1023987968#0,9442675968,6091317360,25.22,9.1443,2.758,2
1023987969#0,250931958,9442675968,90.68,9.1443,9.9166,2
1023987970,1669486645,250931960,66.32,9.1442,7.2527,2
1023987971#0,250197479,252828857,158.85,9.1442,17.3716,3
1023987971#3,252828857,252828858,99.18,9.1442,10.8462,3
1023987971#7,252828858,256993922,93.78,9.1443,10.2556,3
1023987971#9,256993922,9442675970,95.92,9.1442,10.4897,3
1023987972#0,9442675970,283678999,42.5,9.1441,4.6478,4
1023987973#0,442435096,13131909136,60.4,9.1442,6.6053,3
1023987975,260316108,340433767,86.63,9.1442,9.4738,2
1023987977#0,250197480,250197378,81.73,9.1442,8.9379,3
1023987978#0,250197378,9442675972,14.35,9.1442,1.5693,2
1024001996#0,9442789560,13319810691,104.25,9.1443,11.4006,3
1024001998#0,9442789561,13319810686,28.61,9.1441,3.1288,3
1024001999,9442789562,9442789561,7.77,9.1444,0.8497,3
1024002000#0,252828920,6541054300,48.81,9.1444,5.3377,2
1024002001#0,9442789568,280645603,41.14,9.1445,4.4989,2
1024002001#1,280645603,7086411992,3.99,9.143,0.4364,2
1024002002#0,1553072912,9442789569,60.12,9.1443,6.5746,2
1024002003#0,1553050146,1553072912,84.88,9.1442,9.2824,3
1024002004#0,283678986,9442789570,79.12,9.1442,8.6525,2
1024002005#0,9442789571,283678986,61.17,9.1442,6.6895,3
1024002007#0,293911986,9442789573,11.48,9.1445,1.2554,2
1024002008#0,9442789574,297024077,24.72,9.1444,2.7033,2
1024002009,9442789575,298584875,47.46,9.1443,5.1901,3
1024002010,9442789576,9442789575,33.02,9.1445,3.6109,3
1024002011#0,298584879,9442789576,37.86,9.1443,4.1403,2
1024002012#0,9442789577,298584879,76.82,9.1443,8.4009,3
1024002013#0,298585000,298584936,110.39,9.1443,12.072,2
1024002013#3,298584936,418988937,112.06,9.1442,12.2547,2
1024728901#0,295406696,9448986018,23.38,7.314,3.1966,1
1024728902#0,9448986019,298510756,32.97,7.3142,4.5077,2
1024728904#0,1475138181,cluster_2306411109_420326577,26.91,7.3143,3.6791,2
1024728905#0,9448986021,9448986022,4.1,9.1436,0.4484,1
1024728906,9448986022,1914277251,1.97,9.1458,0.2154,1
1024728907#0,cluster_290577265_541208444_8105157841,345084778,76.34,9.1443,8.3484,1
1024728908,9448986023,345084800,18.16,9.1445,1.9859,1
1024728909#0,345084778,9448986023,16.44,9.144,1.7979,1
1024728910,290577234,332419684,22.28,9.1443,2.4365,2
1024728911,338450474,cluster_290577261_541208434,19.38,9.1445,2.1193,1
1024728912#0,cluster_290577261_541208434,1557145390,21.44,9.144,2.3447,2
1024728912#1,1557145390,9448986025,30.58,9.1442,3.3442,2
1024728913#0,9448986025,292190566,43.35,9.144,4.7408,3
1024728918#0,297024081,1489637009,30.56,7.314,4.1783,1
1024728919#0,1489637009,295406697,79.02,7.3141,10.8038,1
1024728920#0,9448986030,297024081,21.65,7.3139,2.9601,2
1024728921#0,412859589,7369497883,35.78,7.3141,4.8919,1
1025389571#0,297322754,297322814,91.79,9.1442,10.0381,1
1025389598#0,296501314,296501324,61.93,9.1442,6.7726,1
1025389598#2,296501324,296501590,46.14,9.1442,5.0458,1
1025389598#4,296501590,296501518,2.85,9.1434,0.3117,1
1027223831,392323916,cluster_299089253_392900721,14.31,9.1444,1.5649,2
1027223832,310717148,cluster_299089253_392900721,110.83,9.1442,12.1202,2
1029445590#0,cluster_255942734_4612010949_6091318466_6091318467,9491076055,43.68,9.1442,4.7768,1
1029445591,9442600122,9491076056,33.81,9.1443,3.6974,2
1029468064,2103068306,310717070,253.23,16.4584,15.3861,3
1033108834#0,cluster_298585004_4318773467_4611981573_4611982703,4318773469,113.96,9.1442,12.4625,1
1033108836#0,cluster_298585004_4318773467_4611981573_4611982703,9584102241,228.7,7.3141,31.2685,1
1033109127,6835868985,cluster_1592136105_4611993426_6835825384,78.8,9.1443,8.6174,2
1035878761#0,1509407617,295406696,32.83,9.1441,3.5903,2
1035878874#0,306201745,293956353,30.49,7.314,4.1687,1
1035878874#1,293956353,295406694,144.21,7.3141,19.7168,1
1037428644#0,9556765873,293911983,74.17,9.1443,8.1111,2
1037428728#0,500375337,9584102247,43.48,9.1443,4.7549,1
1037428996#0,306201754,1677703303,168.72,7.3141,23.0678,1
1037429000#0,287354802,306201745,67.58,7.3141,9.2397,1
1037829043#0,338450584,338450585,37.79,7.3141,5.1667,1
1037829043#1,338450585,12034992496,170.49,7.3141,23.3098,1
1040958489#0,252828856,3780395178,131.46,5.4839,23.9719,1
1040978932#0,298584871,421138218,18.73,7.3138,2.5609,2
1040978934#0,9584102220,cluster_1592136105_4611993426_6835825384,53.19,7.3141,7.2723,2
1040978935#0,9584102221,442755843,23.89,9.1445,2.6125,1
1040978935#2,442755843,298585001,77.45,9.1441,8.4699,1
1040978935#7,298585001,2027440548,72.76,9.1443,7.9569,1
1040978936,442755844,9584102221,43.47,9.1443,4.7538,1
1040978937#0,9584102222,442755844,45.5,9.1444,4.9757,2
1040978938#0,9584102223,442755851,3.05,9.1427,0.3336,1
1040978938#1,442755851,9584102222,20.47,9.1445,2.2385,1
1040978939#0,1507472822,300190245,36.91,7.3141,5.0464,2
1040978940,416217136,1507472822,161.21,7.3141,22.0411,1
1040978941,9584102224,416217136,12.72,7.3141,1.7391,2
1040978942#0,416303252,9584102225,22.25,7.314,3.0421,1
1040978943#0,9584102226,416303252,40.45,7.314,5.5305,2
1040978944,9584102227,9584102226,20.73,7.314,2.8343,1
1040978945,335820953,9584102227,13.62,7.3143,1.8621,1
1040978946,cluster_15434382_4674699479_4674699484_8893238440_#2more,9584102228,43.78,9.1443,4.7877,1
1040978961#0,335820892,306013442,142.03,7.3141,19.4187,2
1040978962#0,9584102237,335820892,54.27,9.1444,5.9348,3
1040978963#0,421138189,12751665809,69.37,9.1444,7.5861,1
1040978964#0,9584102239,421138189,108.63,9.1443,11.8795,2
1040978965#0,9584102240,cluster_261687171_4318791396_4611982702_6538855870,73.62,9.1443,8.0509,2
1040978966#0,9584102241,cluster_261687171_4318791396_4611982702_6538855870,54.71,9.1442,5.983,2
1040978967#0,1489841889,cluster_298585004_4318773467_4611981573_4611982703,41.97,7.314,5.7383,2
1040978968,4318773469,9584102242,45.12,9.1442,4.9343,1
1040978969#0,5824671919,cluster_392323913_4318773456_4611981570_6835868990,77.65,9.1442,8.4917,2
1040978970,392323915,5824671919,5.25,9.1432,0.5742,1
1040978971,9584102243,6835825381,73.34,9.1442,8.0204,2
1040978972#0,9584102244,6835868989,14.05,9.1442,1.5365,1
1040978973#0,9584102245,1509407617,3.89,9.1422,0.4255,1
1040978975,9584102247,9556765873,12.36,9.1447,1.3516,2
1040978976,9556778321,9584102248,20.22,9.1444,2.2112,1
1044397206#0,298584878,9610108483,103.99,7.3141,14.2177,1
1044397207#0,9610108483,298584876,24.93,7.3141,3.4085,2
104496711#0,298584896,298584892,89.88,7.3141,12.2886,1
104496711#2,298584892,545312693,86.37,7.314,11.8088,1
1051419671#0,cluster_255942734_4612010949_6091318466_6091318467,338450211,34.02,14.6279,2.3257,1
1051419672#0,13382612922,256993290,89.33,14.628,6.1068,1
1054111414,298584837,335820951,91.36,9.1442,9.991,1
1054111415,295699952,298584837,27.27,9.1443,2.9822,2
1054111420#0,421138233,298584825,33.38,9.1442,3.6504,2
1056114120#0,cluster_15434382_4674699479_4674699484_8893238440_#2more,12751376391,52.09,9.1442,5.6965,2
1056115834#0,1489841890,412935618,315.74,7.3141,43.1687,1
1058012203#0,cluster_290577265_541208444_8105157841,9721605084,54.58,7.3141,7.4623,1
1058012204#0,9721605084,338450435,18.72,7.3139,2.5595,1
1058012204#1,338450435,338450430,65.29,7.3141,8.9266,1
1058012204#2,338450430,9721605085,123.88,7.3141,16.9372,1
106194246#0,279068742,306201777,317.94,9.1443,34.7693,2
106194246#13,306201777,338450577,137.51,9.1443,15.0378,2
106194246#16,338450577,cluster_292190578_8881861579_8881861591,76.06,9.1442,8.3178,2
106194267#0,335034217,4553256683,201.86,10.9744,18.3937,2
1065984982#0,295144863,292190566,76.06,7.3141,10.3991,2
1066272893#0,9791424086,295406626,334.36,7.3141,45.7145,1
1066272930#0,329924062,329924120,164.65,7.3141,22.5114,1
1071281183#0,298584825,298584827,47.12,7.3142,6.4423,1
1073483403#0,299045502,363728132,117.44,7.314,16.0568,1
1073483403#2,363728132,443127183,123.13,7.3141,16.8346,1
1073483403#3,443127183,299045505,66.17,7.3141,9.0469,1
1073483447#0,331969126,412684299,74.78,7.314,10.2242,1
1073483447#1,412684299,443127179,77.48,7.3141,10.5933,1
1073483447#2,443127179,443127178,68.11,7.3141,9.3122,1
1073483447#3,443127178,331969127,67.56,7.3141,9.237,1
1075196285#0,13072530262,253114349,87.35,9.1442,9.5525,1
1075196285#3,253114349,256993773,53.69,9.1442,5.8715,1
1075196285#4,256993773,15434359,21.6,9.144,2.3622,1
1075196285#5,15434359,11154333393,19.66,9.1442,2.15,1
1075196285#7,11154333393,253262185,54.64,9.1442,5.9754,1
1075199410#0,292190553,292190555,177.4,9.1442,19.4002,1
1075228281,13329700738,306201589,22.48,7.3141,3.0735,2
1075228283#0,298584892,298584894,60.1,7.3141,8.217,1
1075228288#0,295704980,418988962,125.78,7.3141,17.1969,1
1079306708,338450640,443127190,366.77,7.3141,50.1457,1
1080858424#0,298510754,298510752,103.73,7.3141,14.1822,1
1080860806,298513389,295406696,37.1,7.3141,5.0724,1
1081649486#0,429385249,297024118,161.26,7.3141,22.0479,1
1081649666#0,1553073708,309711629,99.66,7.3141,13.6258,1
1082414388#0,309711627,299045532,73.48,7.3141,10.0464,1
1082414389#0,299045532,380063483,364.53,7.3141,49.8395,1
1082414407#0,309711627,390608925,60.65,7.3141,8.2922,1
1082414407#2,390608925,411929139,55.74,7.3141,7.6209,1
1082414407#4,411929139,1553073708,72.01,7.3141,9.8453,1
1082414987#0,380060486,380060469,84.74,7.3141,11.5859,1
1082414987#3,380060469,380060187,60.52,7.3141,8.2744,1
1082414993,380060112,380063483,68.31,7.3141,9.3395,1
1082414994#0,380063483,380060486,86.48,7.3141,11.8238,1
1082557528#0,295699964,411929140,46.6,7.3142,6.3712,1
1082558012#0,416280816,cluster_420326593_420326614,51.77,7.314,7.0782,1
1082558170#1,442755853,1349947413,81.6,7.3141,11.1565,1
1082558170#2,1349947413,442755852,37.82,7.3141,5.1708,1
1083384630#0,298584936,1514895831,105.22,7.3141,14.3859,1
1084372237#0,380060486,9936793088,54.99,7.3141,7.5184,1
1086321648#0,256993302,256993301,125.2,5.4839,22.8304,1
1093692645#0,416286375,416287016,75.82,7.3141,10.3663,1
1093692645#2,416287016,298585000,68.67,7.3141,9.3887,1
1093693909#0,442755847,416208085,80.03,7.3141,10.9419,1
1093694367#0,416264089,416286375,86.2,7.3141,11.7855,1
1093694368#0,416224607,416264089,86.15,7.314,11.7787,1
1093703601#0,1588088092,411929172,10.44,7.314,1.4274,2
1097586596,422347593,340433834,114.38,5.4839,20.8574,1
1097586676#0,309711609,309711608,80.1,7.3141,10.9514,1
1097586676#4,309711608,309711607,85.0,7.314,11.6215,1
1097586676#8,309711607,499953663,77.58,7.3141,10.6069,1
1097586698#0,408435646,408435644,92.77,7.3141,12.6837,1
1104513689#0,297024118,298584837,150.13,7.3141,20.5262,1
1105653636,10117541313,298513376,46.62,9.1442,5.0983,1
1105653637#0,12912059504,412935618,117.92,9.1442,12.8956,1
1105653637#2,412935618,10117541314,24.88,9.1444,2.7208,1
1106182344,8386062664,338450596,64.3,9.1443,7.0317,1
1106182514#0,412684309,412684305,285.52,7.3141,39.0371,1
1106182694#0,412684305,363714030,174.64,7.3141,23.8773,1
1106182871#1,1546157809,363709174,47.68,7.3141,6.5189,1
1106182967,363709174,363709428,73.36,7.3141,10.03,1
1106183021#0,4080014767,4080014768,36.31,2.7453,13.2264,1
1106183021#3,4080014768,4080014771,34.78,2.7453,12.6691,1
1106183021#6,4080014771,4080014773,43.64,2.7453,15.8965,1
1106183072,4080014771,7978961180,50.34,2.7453,18.3371,1
1106979648#0,cluster_392323913_4318773456_4611981570_6835868990,10129296995,22.05,9.1441,2.4114,1
1107889671#0,392323912,1489841890,111.19,7.3141,15.2022,1
1107889672#0,cluster_392323913_4318773456_4611981570_6835868990,392323912,127.32,7.3141,17.4074,1
1107891951#0,10136635288,418988941,69.47,7.3141,9.4981,1
1107891951#2,418988941,418996080,123.14,7.3141,16.836,1
1107891952,10136635288,418988940,8.98,7.3139,1.2278,1
1107910711#0,298584897,cluster_392323913_4318773456_4611981570_6835868990,78.68,7.3141,10.7573,1
1108161404#0,cluster_261687171_4318791396_4611982702_6538855870,4318773471,108.5,9.1442,11.8654,1
1108254067#0,332419216,332419211,43.48,7.3141,5.9447,1
1108254067#1,332419211,332419193,81.44,7.3141,11.1346,1
1108254071#0,300153147,442760457,141.3,7.3141,19.3189,1
1108254073,418988976,9442600169,1.96,7.3162,0.2679,1
1109207337,363714030,331969125,33.17,7.3141,4.5351,1
1109207371#0,387944278,387553807,77.63,7.3141,10.6138,1
1109207372#0,387553807,380060112,360.64,7.3141,49.3075,1
1110152109#0,442760458,500375328,159.11,7.3141,21.7539,2
1110615406#0,2105727179,338849150,85.76,5.4839,15.6384,1
1116480694#0,295144588,295144589,81.38,9.1442,8.8996,1
1116480699#0,329923257,295144600,93.16,9.1443,10.1878,1
1116688387#0,8256534784,1677703264,120.49,9.1442,13.1766,1
1117506108#0,1594214797,10220643199,137.93,7.3141,18.8581,1
1117506109#0,10220643198,418988940,90.17,7.3141,12.3283,1
1126373902#0,442755851,1588087912,259.38,7.3141,35.463,1
1130755851,10538055453,329923312,27.71,10.9743,2.525,2
1130755852,cluster_1575535670_1575535690_334326003_89228924,481695373,222.3,10.9744,20.2562,2
1132593891#0,13330071529,287354804,200.55,7.3141,27.4197,1
1140618521#0,10627514428,298513389,11.37,7.3142,1.5545,2
1159086379#0,294320267,294320272,103.29,7.3141,14.122,1
1159086379#2,294320272,294320262,113.96,7.3141,15.5809,1
1159086380,296266991,13329700701,30.3,7.3141,4.1427,1
1159086381#0,282723632,294320264,115.88,9.1442,12.6725,1
1159086381#2,294320264,294320267,79.85,9.1443,8.7322,1
1160957649#0,418996078,376119159,118.09,7.3141,16.1456,1
1160957649#2,376119159,412689918,80.06,7.3141,10.946,1
1160957652#0,412689918,418996077,81.79,7.3141,11.1825,1
1160957652#3,418996077,418996076,81.8,7.3142,11.1838,1
1160957654#0,418996074,cluster_376119854_418996073_8190304826,84.62,7.3141,11.5695,1
1161581671#0,418988948,418988949,189.49,7.3141,25.9075,1
1161581671#3,418988949,411932204,93.86,7.3141,12.8327,1
1164299611#0,416215978,1594214784,75.98,7.3141,10.3882,1
1166011315,1667842661,416237495,47.17,7.3141,6.4492,1
1166017726#0,cluster_1475177974_293956350_8241462469,7617097874,56.32,7.3141,7.7002,1
1166017727,7617097874,10845048005,46.91,7.3141,6.4136,1
1166017728#0,10845048005,7617097874,45.92,7.3141,6.2783,1
1166017730#0,9442302172,8256400677,44.26,9.1441,4.8403,1
1166017731#0,8256400677,9442302172,45.98,9.1442,5.0283,1
1177985060#0,329923312,329923351,112.55,7.3141,15.3881,1
1178811836#0,457749581,457749579,38.26,7.3142,5.2309,1
1188522284#0,12761537057,340085946,46.58,5.4839,8.4939,1
1188522284#2,340085946,338450316,61.44,5.4839,11.2037,1
1188522284#4,338450316,cluster_299045554_299045555_8637330184,62.41,5.4839,11.3806,1
1188522443#0,412689895,1820676308,210.58,7.3141,28.791,1
1189775603,292190560,9448986020,73.84,7.3141,10.0956,1
1189775847#0,295406697,298509040,101.05,7.3141,13.8158,1
1189776503#0,298584871,295699950,119.73,7.3141,16.3698,1
1194880848,421146123,300186055,79.06,7.3141,10.8093,1
1196192976#0,297024112,297024110,70.55,7.3141,9.6457,1
1196929615,416211832,8971292136,95.17,7.3141,13.0119,1
1198563779#0,11118327803,8603157394,169.75,9.1443,18.5635,1
1198563781#1,8603157394,11118327803,93.07,9.1442,10.178,1
1206482067#0,3780381657,252828856,71.37,9.1443,7.8049,3
1206482067#3,252828856,250197479,87.01,9.1443,9.5152,3
1206482076#0,250197468,250197471,161.48,5.4839,29.4462,1
1208296568#0,11195990511,338450214,22.51,7.3141,3.0776,2
1209920417#0,10627514428,340433857,109.86,7.3141,15.0204,1
1210604495#0,9442789570,283678987,0.2,9.1324,0.0219,2
1210604495#1,283678987,411932239,150.31,9.1442,16.4377,2
1214582542#0,253114349,253114354,86.62,5.4839,15.7953,1
1214582587#0,250197407,250197371,54.11,5.4839,9.867,1
1214923979#0,295699979,420326608,50.79,7.314,6.9442,1
1214923979#1,420326608,295699025,226.5,7.3141,30.9676,1
1215662201#0,308232159,308232155,83.74,5.4839,15.2701,1
1215662202#0,302857870,339271792,90.05,5.4839,16.4207,1
1215662203#0,252828919,252828863,85.24,5.4839,15.5436,1
1227864252,cluster_11386320246_295406610,11386320240,48.57,7.3141,6.6406,1
1227864253#0,11386320240,cluster_11386320246_295406610,49.23,7.3141,6.7308,1
1227864253#1,cluster_11386320246_295406610,11386320244,25.08,7.3141,3.429,1
1227864254,11386320244,cluster_11386320246_295406610,25.16,7.3142,3.4399,2
1253793166#0,1592064280,255942741,341.68,7.3141,46.7154,1
1257047395#0,363719043,363714039,127.14,7.3141,17.3828,1
1257047395#1,363714039,335820946,109.97,7.3141,15.0354,1
1257047395#4,335820946,331969122,108.11,7.3141,14.7811,1
1257047395#6,331969122,331969254,80.53,7.3141,11.0102,1
1257047395#7,331969254,443127177,64.55,7.314,8.8255,1
1257047395#8,443127177,299045530,66.94,7.3141,9.1522,1
1257047423#0,9936793088,280645744,189.26,7.3141,25.8761,1
1264991141#0,6084895932,6928676082,67.21,9.1443,7.3499,1
1274741392#0,411929140,420326612,25.77,7.3142,3.5233,1
1274741392#1,420326612,420326610,131.63,7.3141,17.9968,1
1276257988#0,299045511,443127185,71.57,7.3141,9.7852,1
1276257988#2,443127185,363719043,115.38,7.3141,15.775,1
1283480506#0,290577275,442399964,99.88,7.3141,13.6558,1
1283482531,416243573,4313418422,336.9,7.3141,46.0618,1
1283482532#0,338450546,338450549,147.31,7.3141,20.1406,1
1283482532#2,338450549,338450550,0.2,7.326,0.0273,1
1283482533#0,418988957,338450546,83.53,7.314,11.4205,1
1283482535#0,295699025,295699964,141.84,7.3141,19.3928,1
1283812546#0,298825558,442399963,73.35,7.314,10.0287,1
1283812546#2,442399963,442398939,125.15,7.3141,17.1108,1
1283812546#4,442398939,344967492,90.57,7.3141,12.3829,1
1283812546#5,344967492,299276338,87.74,7.314,11.9961,1
1283812548#0,298825562,333850662,108.68,7.3141,14.859,1
1284524333#0,306013087,306013084,98.19,7.3141,13.4248,1
1284524333#3,306013084,295406720,187.66,7.3141,25.6574,1
1284878799#0,255942725,255942735,86.6,5.4839,15.7917,1
1288540981,295699007,408435628,69.76,7.3141,9.5377,1
1288541714#0,408435647,420326597,108.19,7.314,14.7921,1
1288541714#2,420326597,cluster_420326593_420326614,80.53,7.3141,11.0102,1
1291118645#0,cluster_11970617681_1551209896,292190614,43.48,10.9743,3.962,2
1291118646,cluster_11970617681_1551209896,296180936,39.89,9.144,4.3624,1
1291118649#0,292190614,cluster_11970617681_1551209896,42.42,10.9743,3.8654,3
1291118650,2140181671,1572274226,48.42,10.9744,4.4121,4
1291118651,339573882,1572274262,61.08,10.9744,5.5657,4
1291118652#0,11970617687,cluster_260316116_340086006_481695404_481695407,88.42,9.1443,9.6694,3
1291135986#0,252828863,9442600128,2.55,9.1431,0.2789,1
1291967931#0,255942735,256993282,134.32,5.4839,24.4934,1
1291967932#0,256993282,255942732,149.2,5.4839,27.2069,1
1293297060,11989097530,389902926,62.5,7.314,8.5452,1
1293297061#0,295144461,cluster_287356562_334325617,54.69,9.1441,5.9809,1
1294642482#0,335820951,1946220905,98.83,7.3141,13.5123,1
1294642483#0,335820951,421138233,48.54,9.1442,5.3083,1
1294795038,8192887980,4790263183,13.05,7.3142,1.7842,1
1294795041,4790263183,309711617,102.38,7.3141,13.9976,1
1294896911#0,299045563,308232164,85.63,5.4839,15.6147,1
1294896912#0,308232164,308232165,160.46,5.4839,29.2601,1
1294896913#0,250197404,250197376,143.98,5.4839,26.2549,1
1294896914,340433767,499953675,65.13,9.1443,7.1225,3
1294896915,6091317342,250197485,7.28,9.1446,0.7961,3
1294896916#0,306201582,306201589,37.98,7.3141,5.1927,1
1299155917#1,331969334,338450584,73.36,7.3141,10.03,1
1299155918#2,412684310,331969334,288.17,7.3141,39.3993,1
1299157081,12034992496,331969465,350.55,5.4839,63.9232,1
1299164711#0,12035072774,287356564,93.56,7.3141,12.7917,1
1299164712#0,295406694,12035072774,77.77,5.4839,14.1814,1
1299164713#0,499953671,12035072775,82.64,7.3141,11.2987,1
1299177843#0,287356560,306201562,263.98,5.4839,48.1372,1
1299330491,418988965,287354799,20.14,7.3141,2.7536,1
1299348105#0,418995332,416203321,50.37,7.314,6.8868,1
1299350814#0,416294155,418988948,96.77,7.314,13.2307,2
1300157752#0,416257066,442398939,94.48,7.3141,12.9176,1
1300305316#0,293956368,2276974582,203.12,5.4839,37.0393,1
1300310831#0,293459039,cluster_2465719590_2465719595_293459038,60.2,7.3142,8.2306,1
1300310832#0,329923424,293459040,40.04,5.484,7.3013,1
1300310832#1,293459040,293459039,168.97,5.4839,30.8119,1
1300312431#0,301490944,517706745,143.79,5.4839,26.2203,1
1300312431#2,517706745,cluster_1721795850_517706752,10.46,5.4839,1.9074,1
1300312432,cluster_1721795850_517706752,12044128826,2.87,5.4844,0.5233,1
1300400868#0,12044992548,252828921,53.95,9.1442,5.8999,1
1301206500#0,12052070211,250931960,24.18,9.1442,2.6443,1
1301392111#0,418991455,411648963,105.14,7.3141,14.3749,1
1301392112#0,331969465,416235919,58.54,7.3141,8.0037,1
1301392113#0,283678987,310717268,174.71,7.3141,23.8868,1
1301392113#8,310717268,cluster_280645653_310717282,226.64,7.3141,30.9867,1
1301392114#0,299045530,387553807,141.77,7.3141,19.3832,1
1301392114#3,387553807,299045532,67.84,7.3141,9.2752,1
1301392114#5,299045532,380059958,71.13,7.3141,9.725,1
1301392114#6,380059958,1553074296,140.16,7.3141,19.1631,1
1301409525#0,12054185208,cluster_338450314_412689899,28.91,7.314,3.9527,1
1301409526#1,cluster_306201556_339271925_339271926_340085904_#1more,1999205832,105.81,7.314,14.4667,1
1303060992#0,cluster_15434372_4612010943_6091318476_6091318477,12346588499,60.31,7.3141,8.2457,1
1303060993#0,cluster_15434372_4612010943_6091318476_6091318477,4612010944,49.86,7.3142,6.8169,1
130351081,282813661,13329633894,34.3,7.3141,4.6896,1
130351083,294311865,294264112,67.16,9.1443,7.3445,1
1304343300#0,298509040,298584885,117.48,7.3141,16.0622,1
1304388666#0,444672672,416279122,171.78,7.3141,23.4861,1
1305186235#2,302857870,293302280,72.01,14.6282,4.9227,1
1305436335#0,cluster_1543766339_334325632,4895169845,518.26,9.1443,56.676,2
1305659439#0,416191189,442755847,126.22,7.3141,17.2571,1
1306384199#0,335820950,309711617,129.66,7.3141,17.7275,1
1308338677#0,298513378,1544266225,31.93,9.1443,3.4918,2
1308338678,418995334,6835868987,2.8,9.1444,0.3062,2
1308539774#0,298826273,298826279,74.91,7.3141,10.2419,1
1309577633,1870942094,1309577633-AddedOffRampNode,401.5,16.4584,24.3949,3
1309577633-AddedOffRampEdge,1309577633-AddedOffRampNode,299089229,94.12,16.4583,5.7187,4
1310458622,1553079107,24486683,253.71,16.4583,15.4153,3
1310463769,392900889,24486675,158.17,16.4584,9.6103,3
1310769971#0,255942727,369887847,299.52,7.3141,40.9511,1
1310963344#0,442399963,416277599,77.88,7.3141,10.6479,1
1310963344#2,416277599,416259404,81.34,7.3141,11.121,1
1310963345#0,416215119,442398939,77.73,7.3141,10.6274,1
1310963450#0,299276338,416279646,52.65,7.314,7.1985,1
1310963450#1,416279646,12134911232,92.4,7.3141,12.6331,1
1313017952#0,418988948,416215978,219.09,7.3141,29.9546,2
1313017953#0,416215978,416201077,84.1,7.3141,11.4984,2
1318607641#0,cluster_256993284_4612010951_4614303589_6091318462,9442600163,96.04,9.1443,10.5027,1
1318607642#0,cluster_256993284_4612010951_4614303589_6091318462,256993285,80.85,5.4839,14.7431,1
